sentiment	workerid	tweetid	tweet
neutral	A3Q730ODZOHYZE	84929	Googolopoly... wer baut sein Googleplex auf Microsoft und Yahoo? Wer bleibt im 404 Error hängen?  ~http
neutral	A3QQ949RKK5K1W	6743	Google löscht Android-Apps aus der Ferne ~http 
neutral	A4ARZZW7QI98E	6743	Google löscht Android-Apps aus der Ferne ~http 
neutral	A3Q730ODZOHYZE	6743	Google löscht Android-Apps aus der Ferne ~http 
neutral	A3QQ949RKK5K1W	11142	Google kauft Patente von IBM ein ~http 
neutral	A3TATG8PRPG5LQ	11142	Google kauft Patente von IBM ein ~http 
neutral	A3Q730ODZOHYZE	11142	Google kauft Patente von IBM ein ~http 
neutral	AUW4KIZ6BQ496	28314	Glutenfrei backen: über 80 Rezepte für überragenden Genuss - von A. Kirchmaier et al. - Umschau Buchverlag. ~http 
neutral	AMVYAXSG8W4RE	28314	Glutenfrei backen: über 80 Rezepte für überragenden Genuss - von A. Kirchmaier et al. - Umschau Buchverlag. ~http 
positive	A3QQ949RKK5K1W	28314	Glutenfrei backen: über 80 Rezepte für überragenden Genuss - von A. Kirchmaier et al. - Umschau Buchverlag. ~http 
na	AMVYAXSG8W4RE	10524	Gleich..ähhh..wiedeer bei Cinni ;D
neutral	AUW4KIZ6BQ496	10524	Gleich..ähhh..wiedeer bei Cinni ;D
neutral	A4ARZZW7QI98E	10524	Gleich..ähhh..wiedeer bei Cinni ;D
neutral	A2MIB5EPM59BA5	12728	gleich zum Nebenjob!!
neutral	A4ARZZW7QI98E	12728	gleich zum Nebenjob!!
neutral	AUW4KIZ6BQ496	12728	gleich zum Nebenjob!!
positive	AMVYAXSG8W4RE	29260	Gleich ist Zapfenstreich im Hostel. Kiddies haben sich morgen ausschlafen vor dem Event verdient. #LostInMV
neutral	AUW4KIZ6BQ496	29260	Gleich ist Zapfenstreich im Hostel. Kiddies haben sich morgen ausschlafen vor dem Event verdient. #LostInMV
neutral	A3Q730ODZOHYZE	29260	Gleich ist Zapfenstreich im Hostel. Kiddies haben sich morgen ausschlafen vor dem Event verdient. #LostInMV
positive	AUW4KIZ6BQ496	8003	Gleich gehts nach Hannover zum Einkaufsbummel. Freu mich schon; war schon ewig nicht mehr in Hannover :)
positive	A2MIB5EPM59BA5	8003	Gleich gehts nach Hannover zum Einkaufsbummel. Freu mich schon; war schon ewig nicht mehr in Hannover :)
positive	A4ARZZW7QI98E	8003	Gleich gehts nach Hannover zum Einkaufsbummel. Freu mich schon; war schon ewig nicht mehr in Hannover :)
positive	AUW4KIZ6BQ496	45250	gleich essen gehen; und dann ab nach frankfurt und von dort aus nach griechenland :)
positive	A2MIB5EPM59BA5	45250	gleich essen gehen; und dann ab nach frankfurt und von dort aus nach griechenland :)
positive	A3QQ949RKK5K1W	45250	gleich essen gehen; und dann ab nach frankfurt und von dort aus nach griechenland :)
neutral	A4ARZZW7QI98E	12859	Glühlampe brennt seit mehr als 100 Jahren: ~http
neutral	A2DBE2ZBGL1FA1	12859	Glühlampe brennt seit mehr als 100 Jahren: ~http
neutral	A3Q730ODZOHYZE	12859	Glühlampe brennt seit mehr als 100 Jahren: ~http
negative	A4ARZZW7QI98E	32701	Glückwunsch #SPD Lehrte: katastrophale Zustände im neuen #OBI. Aber das stört dich ja schon länger nicht mehr. ~http 
negative	A3Q730ODZOHYZE	32701	Glückwunsch #SPD Lehrte: katastrophale Zustände im neuen #OBI. Aber das stört dich ja schon länger nicht mehr. ~http 
negative	AMVYAXSG8W4RE	32701	Glückwunsch #SPD Lehrte: katastrophale Zustände im neuen #OBI. Aber das stört dich ja schon länger nicht mehr. ~http 
neutral	A3QQ949RKK5K1W	92328	Gizmodo - Microsoft gibt Google Schuld an YouTube-Problemen in Windows Phone 7 - ~http  // selbst schuld wer eins hat :))
negative	A4ARZZW7QI98E	92328	Gizmodo - Microsoft gibt Google Schuld an YouTube-Problemen in Windows Phone 7 - ~http  // selbst schuld wer eins hat :))
neutral	AUW4KIZ6BQ496	92328	Gizmodo - Microsoft gibt Google Schuld an YouTube-Problemen in Windows Phone 7 - ~http  // selbst schuld wer eins hat :))
neutral	A3QQ949RKK5K1W	45950	Gibts Videos der "Überkleber" von Rinteln? solange gilt die Unschuldsvermutung ? @ #piraten fans #cdu #spd #gruene ~http 
neutral	A3TATG8PRPG5LQ	45950	Gibts Videos der "Überkleber" von Rinteln? solange gilt die Unschuldsvermutung ? @ #piraten fans #cdu #spd #gruene ~http 
neutral	A3Q730ODZOHYZE	45950	Gibts Videos der "Überkleber" von Rinteln? solange gilt die Unschuldsvermutung ? @ #piraten fans #cdu #spd #gruene ~http 
neutral	A2DBE2ZBGL1FA1	41272	Gibt's da nichts von Ratiopharm? #Frauentausch
neutral	AUW4KIZ6BQ496	41272	Gibt's da nichts von Ratiopharm? #Frauentausch
neutral	A3Q730ODZOHYZE	41272	Gibt's da nichts von Ratiopharm? #Frauentausch
na	A3QQ949RKK5K1W	23679	gibt gleich Nachhilfe .. 2 Stunden lang :/ naja egal  ;D .. Morgen Montag ..oooooh kein Bock alter. Nur noch 12 Tage dann endlich 15 :D
na	A3Q730ODZOHYZE	23679	gibt gleich Nachhilfe .. 2 Stunden lang :/ naja egal  ;D .. Morgen Montag ..oooooh kein Bock alter. Nur noch 12 Tage dann endlich 15 :D
na	A4ARZZW7QI98E	23679	gibt gleich Nachhilfe .. 2 Stunden lang :/ naja egal  ;D .. Morgen Montag ..oooooh kein Bock alter. Nur noch 12 Tage dann endlich 15 :D
neutral	A4ARZZW7QI98E	7493	Gibt es eine Möglichkeit bei einem Benlux Modell von Samsung 46D6500 den Digitaltext (HBBTV) frei zu schalten ?
neutral	A3Q730ODZOHYZE	7493	Gibt es eine Möglichkeit bei einem Benlux Modell von Samsung 46D6500 den Digitaltext (HBBTV) frei zu schalten ?
neutral	A2MIB5EPM59BA5	7493	Gibt es eine Möglichkeit bei einem Benlux Modell von Samsung 46D6500 den Digitaltext (HBBTV) frei zu schalten ?
neutral	AUW4KIZ6BQ496	142713	Gewinnspiel: Dead or Alive Dimensions sucht einen Gewinner! - Planet3DS.de - Nintendo 3DS News: ~http  via @user
neutral	A4ARZZW7QI98E	142713	Gewinnspiel: Dead or Alive Dimensions sucht einen Gewinner! - Planet3DS.de - Nintendo 3DS News: ~http  via @user
neutral	AMVYAXSG8W4RE	142713	Gewinnspiel: Dead or Alive Dimensions sucht einen Gewinner! - Planet3DS.de - Nintendo 3DS News: ~http  via @user
neutral	A4ARZZW7QI98E	9738	Gewinnspiel auf @user - Als Gewinne winken ein Samsung Full-HD LED 3D Fernseher und iPads! #gewinnspiel ~http 
neutral	A3TATG8PRPG5LQ	9738	Gewinnspiel auf @user - Als Gewinne winken ein Samsung Full-HD LED 3D Fernseher und iPads! #gewinnspiel ~http 
neutral	AUW4KIZ6BQ496	9738	Gewinnspiel auf @user - Als Gewinne winken ein Samsung Full-HD LED 3D Fernseher und iPads! #gewinnspiel ~http 
neutral	AUW4KIZ6BQ496	9737	Gewinnspiel auf @user - Als Gewinne winken ein Samsung Full-HD LED 3D Fernseher und iPads! #gewinnspiel
neutral	AMVYAXSG8W4RE	9737	Gewinnspiel auf @user - Als Gewinne winken ein Samsung Full-HD LED 3D Fernseher und iPads! #gewinnspiel
neutral	A2MIB5EPM59BA5	9737	Gewinnspiel auf @user - Als Gewinne winken ein Samsung Full-HD LED 3D Fernseher und iPads! #gewinnspiel
neutral	A4ARZZW7QI98E	5718	GEWINNE EXKLUSIVE COCA-COLA Light Accessoires entworfen von Karl Lagerfeld ~http
neutral	A3Q730ODZOHYZE	5718	GEWINNE EXKLUSIVE COCA-COLA Light Accessoires entworfen von Karl Lagerfeld ~http
neutral	A2MIB5EPM59BA5	5718	GEWINNE EXKLUSIVE COCA-COLA Light Accessoires entworfen von Karl Lagerfeld ~http
neutral	A4ARZZW7QI98E	12219	Gewinne ein Jahresabo des Kiteboarding Magazin ~http 
neutral	A2MIB5EPM59BA5	12219	Gewinne ein Jahresabo des Kiteboarding Magazin ~http 
neutral	A3Q730ODZOHYZE	12219	Gewinne ein Jahresabo des Kiteboarding Magazin ~http 
neutral	AUW4KIZ6BQ496	41718	Getade aufgestanden...mal sehen ob wir essen bekommen x.x
negative	A2DBE2ZBGL1FA1	41718	Getade aufgestanden...mal sehen ob wir essen bekommen x.x
neutral	A4ARZZW7QI98E	41718	Getade aufgestanden...mal sehen ob wir essen bekommen x.x
neutral	AUW4KIZ6BQ496	16242	Gestern Ridley Scotts Robin Hood von 2010 gesehen. Zweieinhalb Stunden verschwendete Zeit....langatmig und unnötig.
negative	A3QQ949RKK5K1W	16242	Gestern Ridley Scotts Robin Hood von 2010 gesehen. Zweieinhalb Stunden verschwendete Zeit....langatmig und unnötig.
negative	A3Q730ODZOHYZE	16242	Gestern Ridley Scotts Robin Hood von 2010 gesehen. Zweieinhalb Stunden verschwendete Zeit....langatmig und unnötig.
neutral	AUW4KIZ6BQ496	35347	gestern auf "das vierte": "batman hält die welt in atem"... musste so lachen; dass ich mir direkt die dvd bestellt hab. morgen ist sie da
positive	A3Q730ODZOHYZE	35347	gestern auf "das vierte": "batman hält die welt in atem"... musste so lachen; dass ich mir direkt die dvd bestellt hab. morgen ist sie da
positive	A4ARZZW7QI98E	35347	gestern auf "das vierte": "batman hält die welt in atem"... musste so lachen; dass ich mir direkt die dvd bestellt hab. morgen ist sie da
positive	A4ARZZW7QI98E	25589	Geschafft! ... Knuddelesel.de auf Jomsocial 2.2.1 geupdatet ... läuft noch nicht alles rund; aber wird ja hoffentlich
positive	A2DBE2ZBGL1FA1	25589	Geschafft! ... Knuddelesel.de auf Jomsocial 2.2.1 geupdatet ... läuft noch nicht alles rund; aber wird ja hoffentlich
positive	AUW4KIZ6BQ496	25589	Geschafft! ... Knuddelesel.de auf Jomsocial 2.2.1 geupdatet ... läuft noch nicht alles rund; aber wird ja hoffentlich
neutral	AMVYAXSG8W4RE	43050	gerade vom Strand zurück gekommen
neutral	A3Q730ODZOHYZE	43050	gerade vom Strand zurück gekommen
neutral	AUW4KIZ6BQ496	43050	gerade vom Strand zurück gekommen
neutral	AUW4KIZ6BQ496	30771	Gerade Update auf 2.2.1 für mein Samsung Galaxy..und immer noch ein Geniales Telefon wer brauch da schon Apple..:-))
positive	A2MIB5EPM59BA5	30771	Gerade Update auf 2.2.1 für mein Samsung Galaxy..und immer noch ein Geniales Telefon wer brauch da schon Apple..:-))
positive	A4ARZZW7QI98E	30771	Gerade Update auf 2.2.1 für mein Samsung Galaxy..und immer noch ein Geniales Telefon wer brauch da schon Apple..:-))
neutral	AUW4KIZ6BQ496	35470	GERADE SITZEN!
neutral	A2MIB5EPM59BA5	35470	GERADE SITZEN!
negative	A3Q730ODZOHYZE	35470	GERADE SITZEN!
neutral	A4ARZZW7QI98E	2273	Gerade hat sich ein junger Mann aus dem Newsletter abgemeldet. Begründung: "habe meine grosse Liebe jetzt... ~http 
na	AMVYAXSG8W4RE	2273	Gerade hat sich ein junger Mann aus dem Newsletter abgemeldet. Begründung: "habe meine grosse Liebe jetzt... ~http 
neutral	A3Q730ODZOHYZE	2273	Gerade hat sich ein junger Mann aus dem Newsletter abgemeldet. Begründung: "habe meine grosse Liebe jetzt... ~http 
neutral	A2DBE2ZBGL1FA1	8714	Gerade gehört: Ein #Atom verhält sich zu einer Orange; wie eine Orange zur Erde
neutral	A4ARZZW7QI98E	8714	Gerade gehört: Ein #Atom verhält sich zu einer Orange; wie eine Orange zur Erde
neutral	AUW4KIZ6BQ496	8714	Gerade gehört: Ein #Atom verhält sich zu einer Orange; wie eine Orange zur Erde
na	A3QQ949RKK5K1W	2667	Gerade "Brücke nach Terabithia" geguckt. So magisch und doch so traurig....
positive	A3TATG8PRPG5LQ	2667	Gerade "Brücke nach Terabithia" geguckt. So magisch und doch so traurig....
positive	A3Q730ODZOHYZE	2667	Gerade "Brücke nach Terabithia" geguckt. So magisch und doch so traurig....
neutral	AUW4KIZ6BQ496	29409	Geld-Rot finde ich ganz schön hart... #fcb
negative	AOGQSPKVZ4OG2	29409	Geld-Rot finde ich ganz schön hart... #fcb
negative	A4ARZZW7QI98E	29409	Geld-Rot finde ich ganz schön hart... #fcb
neutral	AUW4KIZ6BQ496	6169	Geld sparen und verdienen ~http 
neutral	A2DBE2ZBGL1FA1	6169	Geld sparen und verdienen ~http 
neutral	A4ARZZW7QI98E	6169	Geld sparen und verdienen ~http 
negative	A4ARZZW7QI98E	35734	Gelbe Markierungen auf der Domänenstraße in Konz. Da steckt sicher der LBM dahinter. Ich erahne schon die nächste Baustelle für die Konzer!
negative	AMVYAXSG8W4RE	35734	Gelbe Markierungen auf der Domänenstraße in Konz. Da steckt sicher der LBM dahinter. Ich erahne schon die nächste Baustelle für die Konzer!
negative	A3Q730ODZOHYZE	35734	Gelbe Markierungen auf der Domänenstraße in Konz. Da steckt sicher der LBM dahinter. Ich erahne schon die nächste Baustelle für die Konzer!
neutral	A4ARZZW7QI98E	31397	Gelb in sektor zwei
neutral	AUW4KIZ6BQ496	31397	Gelb in sektor zwei
neutral	A3Q730ODZOHYZE	31397	Gelb in sektor zwei
positive	A3QQ949RKK5K1W	18641	geil; wenn man bis 2 uhr nachts in der schule hockt und alkoholische getränke ausschenkt ... so sollte das immer sein
positive	A3Q730ODZOHYZE	18641	geil; wenn man bis 2 uhr nachts in der schule hockt und alkoholische getränke ausschenkt ... so sollte das immer sein
positive	A4ARZZW7QI98E	18641	geil; wenn man bis 2 uhr nachts in der schule hockt und alkoholische getränke ausschenkt ... so sollte das immer sein
positive	A4ARZZW7QI98E	105261	Geil !!!!! Neues Samsung Galaxy S 2
positive	AUW4KIZ6BQ496	105261	Geil !!!!! Neues Samsung Galaxy S 2
positive	A2DBE2ZBGL1FA1	105261	Geil !!!!! Neues Samsung Galaxy S 2
neutral	AUW4KIZ6BQ496	10917	geht auf Manu*L´s seite und hört euch Sommer 20-10 an.. prod. von Chewo..Hamburg-Braunschweig connection..
neutral	A3QQ949RKK5K1W	10917	geht auf Manu*L´s seite und hört euch Sommer 20-10 an.. prod. von Chewo..Hamburg-Braunschweig connection..
neutral	A4ARZZW7QI98E	10917	geht auf Manu*L´s seite und hört euch Sommer 20-10 an.. prod. von Chewo..Hamburg-Braunschweig connection..
neutral	A2MIB5EPM59BA5	8370	gefällt Seit Vorgestern von Feinkost bei Ping ~http  #iTunes
neutral	AUW4KIZ6BQ496	8370	gefällt Seit Vorgestern von Feinkost bei Ping ~http  #iTunes
neutral	A4ARZZW7QI98E	8370	gefällt Seit Vorgestern von Feinkost bei Ping ~http  #iTunes
neutral	A4ARZZW7QI98E	8905	Gefahr fuer freie Medien in Ungarn; ~http  #wienerzeitung
neutral	A3Q730ODZOHYZE	8905	Gefahr fuer freie Medien in Ungarn; ~http  #wienerzeitung
negative	AMVYAXSG8W4RE	8905	Gefahr fuer freie Medien in Ungarn; ~http  #wienerzeitung
neutral	AUW4KIZ6BQ496	36089	Gedichte-Freude:    Manfred H. Freude ~http 
positive	AMVYAXSG8W4RE	36089	Gedichte-Freude:    Manfred H. Freude ~http 
neutral	A4ARZZW7QI98E	36089	Gedichte-Freude:    Manfred H. Freude ~http 
neutral	A4ARZZW7QI98E	35171	GC: The Last Story und Pandora´s Tower kommen nach Europa: Ebenfalls von Nintendo jetzt offiziell und endgültig ... ~http 
neutral	A2DBE2ZBGL1FA1	35171	GC: The Last Story und Pandora´s Tower kommen nach Europa: Ebenfalls von Nintendo jetzt offiziell und endgültig ... ~http 
neutral	A3Q730ODZOHYZE	35171	GC: The Last Story und Pandora´s Tower kommen nach Europa: Ebenfalls von Nintendo jetzt offiziell und endgültig ... ~http 
neutral	A3QQ949RKK5K1W	35169	GC: Nintendos Software-LineUp für das restliche Jahr: Nintendo hat nun die Release-Liste aller Spiele des aktuel... ~http 
neutral	AMVYAXSG8W4RE	35169	GC: Nintendos Software-LineUp für das restliche Jahr: Nintendo hat nun die Release-Liste aller Spiele des aktuel... ~http 
neutral	ARVA2BWM2ISPM	35169	GC: Nintendos Software-LineUp für das restliche Jahr: Nintendo hat nun die Release-Liste aller Spiele des aktuel... ~http 
neutral	AOGQSPKVZ4OG2	32188	Günstige Indienrundreise Goldenes Dreieck mit Kuwait Airways Flugspecial... ~http 
neutral	A4ARZZW7QI98E	32188	Günstige Indienrundreise Goldenes Dreieck mit Kuwait Airways Flugspecial... ~http 
neutral	AUW4KIZ6BQ496	32188	Günstige Indienrundreise Goldenes Dreieck mit Kuwait Airways Flugspecial... ~http 
neutral	A3QQ949RKK5K1W	33024	Ganz frisch: "Plan B" von unserem Debütalbum "KonTakt" - sexy compiliert: ~http 
neutral	A4ARZZW7QI98E	33024	Ganz frisch: "Plan B" von unserem Debütalbum "KonTakt" - sexy compiliert: ~http 
neutral	AUW4KIZ6BQ496	33024	Ganz frisch: "Plan B" von unserem Debütalbum "KonTakt" - sexy compiliert: ~http 
positive	A3Q730ODZOHYZE	29450	Ganz feines Video: RT @user hot chip hot chip hot chip - es ist so geil! ~http 
positive	A4ARZZW7QI98E	29450	Ganz feines Video: RT @user hot chip hot chip hot chip - es ist so geil! ~http 
neutral	AUW4KIZ6BQ496	29450	Ganz feines Video: RT @user hot chip hot chip hot chip - es ist so geil! ~http 
neutral	AMVYAXSG8W4RE	24330	Gangstar: Miami Vindication HD absofort für 0;79€ statt 5;49€ im AppStore zu finden ~http 
positive	A3QQ949RKK5K1W	24330	Gangstar: Miami Vindication HD absofort für 0;79€ statt 5;49€ im AppStore zu finden ~http 
neutral	A4ARZZW7QI98E	24330	Gangstar: Miami Vindication HD absofort für 0;79€ statt 5;49€ im AppStore zu finden ~http 
neutral	AUW4KIZ6BQ496	35542	Gabriel will Langzeitarbeitslosen helfen. Selbstzweck oder Nächstenliebe?
neutral	A4ARZZW7QI98E	35542	Gabriel will Langzeitarbeitslosen helfen. Selbstzweck oder Nächstenliebe?
neutral	A36L6AYK17QGSD	35542	Gabriel will Langzeitarbeitslosen helfen. Selbstzweck oder Nächstenliebe?
neutral	AUW4KIZ6BQ496	32788	Fuzzy-Logik: Verallgemeinerung der griechischen ODER-Logik; unscharfe Mengen-Zugehörigkeiten (unscharfe Mengenlehre): Systemische UND-Logik!
neutral	A2MIB5EPM59BA5	32788	Fuzzy-Logik: Verallgemeinerung der griechischen ODER-Logik; unscharfe Mengen-Zugehörigkeiten (unscharfe Mengenlehre): Systemische UND-Logik!
neutral	A4ARZZW7QI98E	32788	Fuzzy-Logik: Verallgemeinerung der griechischen ODER-Logik; unscharfe Mengen-Zugehörigkeiten (unscharfe Mengenlehre): Systemische UND-Logik!
negative	AUW4KIZ6BQ496	3844	Fuck. Ich bin krank. Letzte Nacht gebrochen und heute total im Arsch.
negative	AMVYAXSG8W4RE	3844	Fuck. Ich bin krank. Letzte Nacht gebrochen und heute total im Arsch.
negative	A2MIB5EPM59BA5	3844	Fuck. Ich bin krank. Letzte Nacht gebrochen und heute total im Arsch.
neutral	AUW4KIZ6BQ496	5401	Fußball & seine Rolle im südafrikanischen Nation Building - Prozess ~http  ~http
neutral	A3QQ949RKK5K1W	5401	Fußball & seine Rolle im südafrikanischen Nation Building - Prozess ~http  ~http
neutral	A4ARZZW7QI98E	5401	Fußball & seine Rolle im südafrikanischen Nation Building - Prozess ~http  ~http
neutral	AUW4KIZ6BQ496	8468	Fronius und Linde zeigen gemeinsamen Brennstoffzellen-Schlepper ~http
neutral	A3Q730ODZOHYZE	8468	Fronius und Linde zeigen gemeinsamen Brennstoffzellen-Schlepper ~http
neutral	A4ARZZW7QI98E	8468	Fronius und Linde zeigen gemeinsamen Brennstoffzellen-Schlepper ~http
positive	A4ARZZW7QI98E	35560	Frohes Neues ! ! ! Hoffentlich seit ihr alle schee nei gerutscht^^
positive	A3Q730ODZOHYZE	35560	Frohes Neues ! ! ! Hoffentlich seit ihr alle schee nei gerutscht^^
positive	AUW4KIZ6BQ496	35560	Frohes Neues ! ! ! Hoffentlich seit ihr alle schee nei gerutscht^^
positive	A3QQ949RKK5K1W	5045	Frohe Weihnachten alle zusammen. Ich hoffe ihr lasst euch alle gut beschenken. Und habt ein schönes Fest.
positive	AUW4KIZ6BQ496	5045	Frohe Weihnachten alle zusammen. Ich hoffe ihr lasst euch alle gut beschenken. Und habt ein schönes Fest.
positive	A4ARZZW7QI98E	5045	Frohe Weihnachten alle zusammen. Ich hoffe ihr lasst euch alle gut beschenken. Und habt ein schönes Fest.
positive	A4ARZZW7QI98E	98185	freut sich über seinen neuen sony vaio
positive	AMVYAXSG8W4RE	98185	freut sich über seinen neuen sony vaio
positive	A3Q730ODZOHYZE	98185	freut sich über seinen neuen sony vaio
positive	A4ARZZW7QI98E	10211	freut sich aufs LaserQuest heut abend!
positive	A3Q730ODZOHYZE	10211	freut sich aufs LaserQuest heut abend!
positive	AMVYAXSG8W4RE	10211	freut sich aufs LaserQuest heut abend!
positive	A4ARZZW7QI98E	144031	Freut sich auf Ihren Sony Ebook Reader!
positive	A3Q730ODZOHYZE	144031	Freut sich auf Ihren Sony Ebook Reader!
positive	AUW4KIZ6BQ496	144031	Freut sich auf Ihren Sony Ebook Reader!
positive	A2DBE2ZBGL1FA1	46086	freundin is da :D
positive	AUW4KIZ6BQ496	46086	freundin is da :D
positive	A4ARZZW7QI98E	46086	freundin is da :D
positive	AMVYAXSG8W4RE	89402	Freude: Samsung Galaxy Tab - die Vorserie verspricht eine Alternative zum IPad ~http 
positive	A3QQ949RKK5K1W	89402	Freude: Samsung Galaxy Tab - die Vorserie verspricht eine Alternative zum IPad ~http 
neutral	A3Q730ODZOHYZE	89402	Freude: Samsung Galaxy Tab - die Vorserie verspricht eine Alternative zum IPad ~http 
neutral	AUW4KIZ6BQ496	21526	FREITAG 03/09/2010  - SOMMER SCHLUSS VERKAUF..... ~http 
neutral	A4ARZZW7QI98E	21526	FREITAG 03/09/2010  - SOMMER SCHLUSS VERKAUF..... ~http 
neutral	A2DBE2ZBGL1FA1	21526	FREITAG 03/09/2010  - SOMMER SCHLUSS VERKAUF..... ~http 
neutral	A3Q730ODZOHYZE	52751	Freihaltebedürftig? RT @user Netzwelt-Ticker: Microsoft will Apples "Appstore"-Marke löschen ... ~http 
neutral	A4ARZZW7QI98E	52751	Freihaltebedürftig? RT @user Netzwelt-Ticker: Microsoft will Apples "Appstore"-Marke löschen ... ~http 
neutral	AUW4KIZ6BQ496	52751	Freihaltebedürftig? RT @user Netzwelt-Ticker: Microsoft will Apples "Appstore"-Marke löschen ... ~http 
neutral	A3QQ949RKK5K1W	28285	Frühstück & Brunch: Rezepte; Tipps und Warenkunde - von Hannes Finkbeiner et al. - Matthaes. ~http 
neutral	A4ARZZW7QI98E	28285	Frühstück & Brunch: Rezepte; Tipps und Warenkunde - von Hannes Finkbeiner et al. - Matthaes. ~http 
neutral	AUW4KIZ6BQ496	28285	Frühstück & Brunch: Rezepte; Tipps und Warenkunde - von Hannes Finkbeiner et al. - Matthaes. ~http 
positive	A4ARZZW7QI98E	17161	Frühling ist da!!!!! und es gibt grad nichts schöneres als Sonne
positive	AMVYAXSG8W4RE	17161	Frühling ist da!!!!! und es gibt grad nichts schöneres als Sonne
positive	A3Q730ODZOHYZE	17161	Frühling ist da!!!!! und es gibt grad nichts schöneres als Sonne
negative	A2DBE2ZBGL1FA1	36776	früher waren lehrer immer diese menschen ohne privatleben. jetzt; wo ich lehrer kenne & teil ihrer privatleben bin weiß ich es: ICH BIN ALT!
negative	A4ARZZW7QI98E	36776	früher waren lehrer immer diese menschen ohne privatleben. jetzt; wo ich lehrer kenne & teil ihrer privatleben bin weiß ich es: ICH BIN ALT!
negative	A3Q730ODZOHYZE	36776	früher waren lehrer immer diese menschen ohne privatleben. jetzt; wo ich lehrer kenne & teil ihrer privatleben bin weiß ich es: ICH BIN ALT!
negative	A4ARZZW7QI98E	16284	Früher konnten mich nur ein paar Nachbarn nicht leiden. Seit ich bei Twitter bin; hassen mich Menschen aus aller Welt.
neutral	AUW4KIZ6BQ496	16284	Früher konnten mich nur ein paar Nachbarn nicht leiden. Seit ich bei Twitter bin; hassen mich Menschen aus aller Welt.
negative	A3Q730ODZOHYZE	16284	Früher konnten mich nur ein paar Nachbarn nicht leiden. Seit ich bei Twitter bin; hassen mich Menschen aus aller Welt.
negative	A3QQ949RKK5K1W	46691	Frauenfußball ist soooooooooo schlecht
negative	A4ARZZW7QI98E	46691	Frauenfußball ist soooooooooo schlecht
negative	AUW4KIZ6BQ496	46691	Frauenfußball ist soooooooooo schlecht
positive	A4ARZZW7QI98E	32499	Frauen- #WM Meine Güte ist #Marta cool vor dem Tor. Die hat die Ruhe weg. 3:0
positive	A3Q730ODZOHYZE	32499	Frauen- #WM Meine Güte ist #Marta cool vor dem Tor. Die hat die Ruhe weg. 3:0
positive	AMVYAXSG8W4RE	32499	Frauen- #WM Meine Güte ist #Marta cool vor dem Tor. Die hat die Ruhe weg. 3:0
negative	A3Q730ODZOHYZE	25570	Frauen kann man doch echt nicht weiter trauen als man sie sieht ... schlimm sowas ...
negative	A4ARZZW7QI98E	25570	Frauen kann man doch echt nicht weiter trauen als man sie sieht ... schlimm sowas ...
negative	AUW4KIZ6BQ496	25570	Frauen kann man doch echt nicht weiter trauen als man sie sieht ... schlimm sowas ...
neutral	A4ARZZW7QI98E	505	Französische Revolution von 1789 - ein kurzer Überblick ~http 
neutral	AUW4KIZ6BQ496	505	Französische Revolution von 1789 - ein kurzer Überblick ~http 
neutral	AMVYAXSG8W4RE	505	Französische Revolution von 1789 - ein kurzer Überblick ~http 
positive	A3Q730ODZOHYZE	127675	fragt sich gerade; wie man es ohne Samsung #Galaxy S i9000 aushalten konnte.
positive	A4ARZZW7QI98E	127675	fragt sich gerade; wie man es ohne Samsung #Galaxy S i9000 aushalten konnte.
neutral	AUW4KIZ6BQ496	127675	fragt sich gerade; wie man es ohne Samsung #Galaxy S i9000 aushalten konnte.
neutral	AUW4KIZ6BQ496	32689	frage mich; ob das ergebnis einer bürgerbefragung von wankelmütigen politikern in #lehrte anerkannt wird.
negative	AMVYAXSG8W4RE	32689	frage mich; ob das ergebnis einer bürgerbefragung von wankelmütigen politikern in #lehrte anerkannt wird.
neutral	A4ARZZW7QI98E	32689	frage mich; ob das ergebnis einer bürgerbefragung von wankelmütigen politikern in #lehrte anerkannt wird.
neutral	AUW4KIZ6BQ496	2308	Fotos Bilder sofort für Ihre Werbung PR Publikation die besten hier ~http 
neutral	A2DBE2ZBGL1FA1	2308	Fotos Bilder sofort für Ihre Werbung PR Publikation die besten hier ~http 
neutral	A3Q730ODZOHYZE	2308	Fotos Bilder sofort für Ihre Werbung PR Publikation die besten hier ~http 
neutral	AUW4KIZ6BQ496	39412	Foto von Kai Pflaume bei Microsoft im Digitalen Klassenzimmer. #CeBIT #CeBIT10 ~http  ~http 
neutral	A3Q730ODZOHYZE	39412	Foto von Kai Pflaume bei Microsoft im Digitalen Klassenzimmer. #CeBIT #CeBIT10 ~http  ~http 
neutral	A4ARZZW7QI98E	39412	Foto von Kai Pflaume bei Microsoft im Digitalen Klassenzimmer. #CeBIT #CeBIT10 ~http  ~http 
neutral	A2DBE2ZBGL1FA1	26649	Folgt ihr @user #ff
neutral	ASSHYQ3BXRWBL	26649	Folgt ihr @user #ff
neutral	AUW4KIZ6BQ496	26649	Folgt ihr @user #ff
neutral	AUW4KIZ6BQ496	36844	Folge dem kopf; oder so.
neutral	A3QQ949RKK5K1W	36844	Folge dem kopf; oder so.
neutral	A4ARZZW7QI98E	36844	Folge dem kopf; oder so.
neutral	A3Q730ODZOHYZE	16072	flyer im druck!  30.01 mit disco soul; funk von jenndy&hong; indieclash von philipp&claudia's discoinferno; detroit techno by brinker. yeah!
