sentiment	workerid	tweetid	tweet
neutral	AX1YZTIROOQG6	9660	Gilles Bonnafous; une vie de passions. ~http 
neutral	A2LHD8XIKKNNND	9660	Gilles Bonnafous; une vie de passions. ~http 
positive	AL9AA2AQKJ0XP	9660	Gilles Bonnafous; une vie de passions. ~http 
negative	AL9AA2AQKJ0XP	142027	Geek :P RT @user On dirait que le fait que Skype appartienne maintenant à Microsoft me turn off un peu...
na	AIK9MZOWM9F4Y	142027	Geek :P RT @user On dirait que le fait que Skype appartienne maintenant à Microsoft me turn off un peu...
negative	AX1YZTIROOQG6	142027	Geek :P RT @user On dirait que le fait que Skype appartienne maintenant à Microsoft me turn off un peu...
na	A2LHD8XIKKNNND	19636	Geeeente; eu e a @user na twitcam *--* ~http 
neutral	AL9AA2AQKJ0XP	19636	Geeeente; eu e a @user na twitcam *--* ~http 
positive	A33G658YR2129O	19636	Geeeente; eu e a @user na twitcam *--* ~http 
positive	A2LHD8XIKKNNND	27700	Génial le FISE de Montpellier malgrès la pluie. La prochaine fois j'oublie pas l'appareil photo :( #fise #Montpellier #riders
na	AIK9MZOWM9F4Y	27700	Génial le FISE de Montpellier malgrès la pluie. La prochaine fois j'oublie pas l'appareil photo :( #fise #Montpellier #riders
positive	AL9AA2AQKJ0XP	27700	Génial le FISE de Montpellier malgrès la pluie. La prochaine fois j'oublie pas l'appareil photo :( #fise #Montpellier #riders
na	AIK9MZOWM9F4Y	31410	Gasquet; represent un peu... j'ai la pression la...
neutral	A3NRGD5KWZIN5O	31410	Gasquet; represent un peu... j'ai la pression la...
negative	A2XWC57PG6KWUB	31410	Gasquet; represent un peu... j'ai la pression la...
neutral	A3NRGD5KWZIN5O	2946	Gars si tu me bring ya pas de pbs. Je vais porter tes sacs BOSS RT @user @user on go chez gucci vendredi aprem noh?
neutral	AL9AA2AQKJ0XP	2946	Gars si tu me bring ya pas de pbs. Je vais porter tes sacs BOSS RT @user @user on go chez gucci vendredi aprem noh?
na	AIK9MZOWM9F4Y	2946	Gars si tu me bring ya pas de pbs. Je vais porter tes sacs BOSS RT @user @user on go chez gucci vendredi aprem noh?
neutral	ADJOVRFC5HF00	92783	Gaming Zone Coca Zero | Wii U : premières impressions sur la nouvelle console de Nintendo ~http 
neutral	A3NRGD5KWZIN5O	92783	Gaming Zone Coca Zero | Wii U : premières impressions sur la nouvelle console de Nintendo ~http 
neutral	A2LHD8XIKKNNND	92783	Gaming Zone Coca Zero | Wii U : premières impressions sur la nouvelle console de Nintendo ~http 
neutral	A2LHD8XIKKNNND	2059	Gagnez un Sony Vaio VPC-EF3E1E avec AMD et @user - ~http 
neutral	A3NRGD5KWZIN5O	2059	Gagnez un Sony Vaio VPC-EF3E1E avec AMD et @user - ~http 
neutral	A2XWC57PG6KWUB	2059	Gagnez un Sony Vaio VPC-EF3E1E avec AMD et @user - ~http 
neutral	AL9AA2AQKJ0XP	37090	GAGNEZ un Samsung Galaxy S & découvrez les jeuxHD en GRATUIT ~http  RT&Follow @user & @user
positive	AIK9MZOWM9F4Y	37090	GAGNEZ un Samsung Galaxy S & découvrez les jeuxHD en GRATUIT ~http  RT&Follow @user & @user
neutral	AX1YZTIROOQG6	37090	GAGNEZ un Samsung Galaxy S & découvrez les jeuxHD en GRATUIT ~http  RT&Follow @user & @user
neutral	A2LHD8XIKKNNND	34669	GAGNEZ un Samsung Galaxy S & découvrez les jeuxHD en GRATUIT ~http  & @user
neutral	AL9AA2AQKJ0XP	34669	GAGNEZ un Samsung Galaxy S & découvrez les jeuxHD en GRATUIT ~http  & @user
neutral	A3NRGD5KWZIN5O	34669	GAGNEZ un Samsung Galaxy S & découvrez les jeuxHD en GRATUIT ~http  & @user
neutral	A2LHD8XIKKNNND	190333	GAGNEZ des enceintes bluetooth de salon Samsung (de +100 €) avec @user et @user ! ~http 
neutral	A2XWC57PG6KWUB	190333	GAGNEZ des enceintes bluetooth de salon Samsung (de +100 €) avec @user et @user ! ~http 
neutral	AX1YZTIROOQG6	190333	GAGNEZ des enceintes bluetooth de salon Samsung (de +100 €) avec @user et @user ! ~http 
neutral	AL9AA2AQKJ0XP	46203	Gagnez 1 X-Box 360 Microsoft avec profilplus.fr (via @user) #Concours ~http 
neutral	A2LHD8XIKKNNND	46203	Gagnez 1 X-Box 360 Microsoft avec profilplus.fr (via @user) #Concours ~http 
neutral	A2XWC57PG6KWUB	46203	Gagnez 1 X-Box 360 Microsoft avec profilplus.fr (via @user) #Concours ~http 
neutral	A2LHD8XIKKNNND	137586	Gagnez 1 X-Box 360 Microsoft avec profilplus.fr (via @user) #Concours ~http 
neutral	A2XWC57PG6KWUB	137586	Gagnez 1 X-Box 360 Microsoft avec profilplus.fr (via @user) #Concours ~http 
neutral	AX1YZTIROOQG6	137586	Gagnez 1 X-Box 360 Microsoft avec profilplus.fr (via @user) #Concours ~http 
neutral	AIK9MZOWM9F4Y	109089	Gagnez 1 Samsung Galaxy Tab avec @user ~http  #concours
neutral	ADJOVRFC5HF00	109089	Gagnez 1 Samsung Galaxy Tab avec @user ~http  #concours
neutral	AL9AA2AQKJ0XP	27395	Gagnez 1 Samsung Galaxy Tab avec @user ~http  #concours
neutral	A3NRGD5KWZIN5O	27395	Gagnez 1 Samsung Galaxy Tab avec @user ~http  #concours
positive	AIK9MZOWM9F4Y	27395	Gagnez 1 Samsung Galaxy Tab avec @user ~http  #concours
neutral	A2LHD8XIKKNNND	109089	Gagnez 1 Samsung Galaxy Tab avec @user ~http  #concours
positive	A3S5QGE6WYFPD8	8970	Gaahhh ya du monde qui se reveille :B
neutral	A2LHD8XIKKNNND	8970	Gaahhh ya du monde qui se reveille :B
neutral	AL9AA2AQKJ0XP	8970	Gaahhh ya du monde qui se reveille :B
negative	A2LHD8XIKKNNND	34511	FX ... #RienÀFoutre
negative	AL9AA2AQKJ0XP	34511	FX ... #RienÀFoutre
negative	A3NRGD5KWZIN5O	34511	FX ... #RienÀFoutre
negative	A2XWC57PG6KWUB	50555	Futures Audi : L'Audi R4 annulée; l'A2 retardée ~http  .
neutral	A2UR4Y9JW4687P	50555	Futures Audi : L'Audi R4 annulée; l'A2 retardée ~http  .
negative	AIK9MZOWM9F4Y	50555	Futures Audi : L'Audi R4 annulée; l'A2 retardée ~http  .
negative	AIK9MZOWM9F4Y	49609	Fukushima : Moody’s abaisse la note de six compagnies d’électricité nippones  « L.I.E.S.I. ~http 
negative	A2LHD8XIKKNNND	49609	Fukushima : Moody’s abaisse la note de six compagnies d’électricité nippones  « L.I.E.S.I. ~http 
neutral	A3NRGD5KWZIN5O	49609	Fukushima : Moody’s abaisse la note de six compagnies d’électricité nippones  « L.I.E.S.I. ~http 
negative	A2LHD8XIKKNNND	514	Franchement; en lisant les spec. du mouchard d'Hadopi; autant couper le net en France : ca serait plus simple et moins hypocrite!
negative	AIK9MZOWM9F4Y	514	Franchement; en lisant les spec. du mouchard d'Hadopi; autant couper le net en France : ca serait plus simple et moins hypocrite!
negative	A3NRGD5KWZIN5O	514	Franchement; en lisant les spec. du mouchard d'Hadopi; autant couper le net en France : ca serait plus simple et moins hypocrite!
na	AX1YZTIROOQG6	48365	France 3 est vraiment à fond sur le créneau Saint-Patrick.
positive	A2XWC57PG6KWUB	48365	France 3 est vraiment à fond sur le créneau Saint-Patrick.
positive	AL9AA2AQKJ0XP	48365	France 3 est vraiment à fond sur le créneau Saint-Patrick.
na	A2LHD8XIKKNNND	6394	Forcément aujourd'hui; J-2 !!!!!!! ;) ~http
positive	A472U5IT356FS	6394	Forcément aujourd'hui; J-2 !!!!!!! ;) ~http
neutral	AIK9MZOWM9F4Y	6394	Forcément aujourd'hui; J-2 !!!!!!! ;) ~http
neutral	A2XWC57PG6KWUB	18209	Flan Flan Flan!  Flandre Scarlet deTouhou en niveau de gris. ~http 
neutral	AL9AA2AQKJ0XP	18209	Flan Flan Flan!  Flandre Scarlet deTouhou en niveau de gris. ~http 
negative	A2LHD8XIKKNNND	18209	Flan Flan Flan!  Flandre Scarlet deTouhou en niveau de gris. ~http 
positive	A2LHD8XIKKNNND	89863	Fini la sueur dans le dos; j'ai mon sac en bandoulière adidas !!!
positive	A3NRGD5KWZIN5O	89863	Fini la sueur dans le dos; j'ai mon sac en bandoulière adidas !!!
positive	A472U5IT356FS	89863	Fini la sueur dans le dos; j'ai mon sac en bandoulière adidas !!!
na	A3NRGD5KWZIN5O	24971	finalmente achei a maldita muusica ¬¬
na	AIK9MZOWM9F4Y	24971	finalmente achei a maldita muusica ¬¬
na	AIKA6VKEGQT5I	24971	finalmente achei a maldita muusica ¬¬
neutral	AVR599BC03DOO	192499	Finalement; peut-être que les révélations de 01net.com sur Nintendo vont remuer Nintendo de l'intérieur... Pour un changement en mieux ?
neutral	A3NRGD5KWZIN5O	192499	Finalement; peut-être que les révélations de 01net.com sur Nintendo vont remuer Nintendo de l'intérieur... Pour un changement en mieux ?
positive	A2LHD8XIKKNNND	192499	Finalement; peut-être que les révélations de 01net.com sur Nintendo vont remuer Nintendo de l'intérieur... Pour un changement en mieux ?
positive	AIK9MZOWM9F4Y	4888	Ferrero a mis en place une politique d'amélioration de la qualité de vie au travail. A lire page 13 : ~http 
positive	A2UR4Y9JW4687P	4888	Ferrero a mis en place une politique d'amélioration de la qualité de vie au travail. A lire page 13 : ~http 
neutral	A3NRGD5KWZIN5O	4888	Ferrero a mis en place une politique d'amélioration de la qualité de vie au travail. A lire page 13 : ~http 
neutral	AIK9MZOWM9F4Y	145042	Femmes Gucci &gt; Femmes Guess
neutral	A3NRGD5KWZIN5O	145042	Femmes Gucci &gt; Femmes Guess
neutral	A1IQ8YHTZLFEVG	145042	Femmes Gucci &gt; Femmes Guess
positive	AGI2JJZB08N71	19122	Félicitation aux 10 gagnants de notre tirage du 20 Juillet ! -Aurélie N qui gagnent un iPad Wifi -Didier D./Cyril... ~http 
positive	AIK9MZOWM9F4Y	19122	Félicitation aux 10 gagnants de notre tirage du 20 Juillet ! -Aurélie N qui gagnent un iPad Wifi -Didier D./Cyril... ~http 
positive	AL9AA2AQKJ0XP	19122	Félicitation aux 10 gagnants de notre tirage du 20 Juillet ! -Aurélie N qui gagnent un iPad Wifi -Didier D./Cyril... ~http 
na	AIK9MZOWM9F4Y	29872	Fée d'effet; décoratrice de mariage; présente un thème fête foraine ! ~http  #mariage #décoration #thème #lyon #rhonealpes
neutral	AL9AA2AQKJ0XP	29872	Fée d'effet; décoratrice de mariage; présente un thème fête foraine ! ~http  #mariage #décoration #thème #lyon #rhonealpes
neutral	A472U5IT356FS	29872	Fée d'effet; décoratrice de mariage; présente un thème fête foraine ! ~http  #mariage #décoration #thème #lyon #rhonealpes
positive	A3S5QGE6WYFPD8	47344	Facebook Chat : 100 fois plus populaire que Yahoo! sur Windows Live: Microsoft se satisfait de l'intégra... ~http  Clubic:
neutral	A2LHD8XIKKNNND	47344	Facebook Chat : 100 fois plus populaire que Yahoo! sur Windows Live: Microsoft se satisfait de l'intégra... ~http  Clubic:
neutral	AL9AA2AQKJ0XP	47344	Facebook Chat : 100 fois plus populaire que Yahoo! sur Windows Live: Microsoft se satisfait de l'intégra... ~http  Clubic:
na	AIK9MZOWM9F4Y	15322	見えてますよ＾＾ ( #chabudai live at ~http )
na	AL9AA2AQKJ0XP	15322	見えてますよ＾＾ ( #chabudai live at ~http )
na	A472U5IT356FS	15322	見えてますよ＾＾ ( #chabudai live at ~http )
neutral	AL9AA2AQKJ0XP	184290	Expérience Web en direct; grâce à Galaxy Samsung 2; le Japon envoie un ballon dans l'espace et publie vos tweets! ~http 
neutral	A2LHD8XIKKNNND	184290	Expérience Web en direct; grâce à Galaxy Samsung 2; le Japon envoie un ballon dans l'espace et publie vos tweets! ~http 
positive	A2UR4Y9JW4687P	184290	Expérience Web en direct; grâce à Galaxy Samsung 2; le Japon envoie un ballon dans l'espace et publie vos tweets! ~http 
neutral	AVR599BC03DOO	77687	EXCLUSIF: Alex Verrey vous présente maintenant les nouveaux casques officiels sans-fil co-brandés Microsoft et TRITTON ~http
neutral	A3NRGD5KWZIN5O	77687	EXCLUSIF: Alex Verrey vous présente maintenant les nouveaux casques officiels sans-fil co-brandés Microsoft et TRITTON ~http
neutral	A2LHD8XIKKNNND	77687	EXCLUSIF: Alex Verrey vous présente maintenant les nouveaux casques officiels sans-fil co-brandés Microsoft et TRITTON ~http
positive	AIKA6VKEGQT5I	15030	Excellent projet pour l'estime de soi ­­chez les jeunes // Derriere le miroir :: Veux-tu ma photo!? ~http 
neutral	A472U5IT356FS	15030	Excellent projet pour l'estime de soi ­­chez les jeunes // Derriere le miroir :: Veux-tu ma photo!? ~http 
neutral	A3NRGD5KWZIN5O	15030	Excellent projet pour l'estime de soi ­­chez les jeunes // Derriere le miroir :: Veux-tu ma photo!? ~http 
neutral	AX1YZTIROOQG6	18277	Evasion spectaculaire en République démocratique du Congo ~http 
neutral	A2LHD8XIKKNNND	18277	Evasion spectaculaire en République démocratique du Congo ~http 
neutral	AL9AA2AQKJ0XP	18277	Evasion spectaculaire en République démocratique du Congo ~http 
neutral	AL9AA2AQKJ0XP	27822	euuh J'arrive pas a dormir a cause de vous !! Quelqu'un me chante une berceuse !! #BitinSérieux
negative	A2LHD8XIKKNNND	27822	euuh J'arrive pas a dormir a cause de vous !! Quelqu'un me chante une berceuse !! #BitinSérieux
negative	A3NRGD5KWZIN5O	27822	euuh J'arrive pas a dormir a cause de vous !! Quelqu'un me chante une berceuse !! #BitinSérieux
negative	AL9AA2AQKJ0XP	184517	Euhh; à part les fanboys Sony qui pourrait bien avoir envie d'acheter un PS3D Display --' ?
neutral	A3NRGD5KWZIN5O	184517	Euhh; à part les fanboys Sony qui pourrait bien avoir envie d'acheter un PS3D Display --' ?
negative	AIK9MZOWM9F4Y	184517	Euhh; à part les fanboys Sony qui pourrait bien avoir envie d'acheter un PS3D Display --' ?
neutral	AX1YZTIROOQG6	25286	euh; il est ou précisément le UGC maillot ? Dans le palais des congrès ?? #ugc
neutral	A3NRGD5KWZIN5O	25286	euh; il est ou précisément le UGC maillot ? Dans le palais des congrès ?? #ugc
neutral	AL9AA2AQKJ0XP	25286	euh; il est ou précisément le UGC maillot ? Dans le palais des congrès ?? #ugc
neutral	A3NRGD5KWZIN5O	26170	euh.. z'êtes qui vous? u_u
na	AIK9MZOWM9F4Y	26170	euh.. z'êtes qui vous? u_u
neutral	AL9AA2AQKJ0XP	26170	euh.. z'êtes qui vous? u_u
negative	AL9AA2AQKJ0XP	19289	Euh @user c'est normal que pour vendre la fibre vos commerciaux dénigrent votre propre ADSL ?
na	A2LHD8XIKKNNND	19289	Euh @user c'est normal que pour vendre la fibre vos commerciaux dénigrent votre propre ADSL ?
negative	AGI2JJZB08N71	19289	Euh @user c'est normal que pour vendre la fibre vos commerciaux dénigrent votre propre ADSL ?
neutral	AL9AA2AQKJ0XP	25983	Etude sur les pratiques de veille collaboratives dans les partenariats d’innovation : ~http 
neutral	A472U5IT356FS	25983	Etude sur les pratiques de veille collaboratives dans les partenariats d’innovation : ~http 
neutral	A2LHD8XIKKNNND	25983	Etude sur les pratiques de veille collaboratives dans les partenariats d’innovation : ~http 
positive	A2XWC57PG6KWUB	116963	Etonnant non ? France: Microsoft plus innovant qu’Apple ~http 
positive	A2UR4Y9JW4687P	116963	Etonnant non ? France: Microsoft plus innovant qu’Apple ~http 
na	A2LHD8XIKKNNND	116963	Etonnant non ? France: Microsoft plus innovant qu’Apple ~http 
positive	A2K7RVHQRCM91M	30501	Et voilà le 3 eme discours de khadafi demain c'est vendredi pourvu que le theoreme fonctionne toujours
na	AL9AA2AQKJ0XP	30501	Et voilà le 3 eme discours de khadafi demain c'est vendredi pourvu que le theoreme fonctionne toujours
negative	AGI2JJZB08N71	30501	Et voilà le 3 eme discours de khadafi demain c'est vendredi pourvu que le theoreme fonctionne toujours
negative	A2LHD8XIKKNNND	24965	Et voilà :( c'est le jour ou on doit aller reporter le Samsung Focus :(
neutral	AGI2JJZB08N71	24965	Et voilà :( c'est le jour ou on doit aller reporter le Samsung Focus :(
negative	AL9AA2AQKJ0XP	24965	Et voilà :( c'est le jour ou on doit aller reporter le Samsung Focus :(
positive	AIK9MZOWM9F4Y	5628	Et vive la Bastille. : ~http 
positive	A3NRGD5KWZIN5O	5628	Et vive la Bastille. : ~http 
positive	A2LHD8XIKKNNND	5628	Et vive la Bastille. : ~http 
positive	A2LHD8XIKKNNND	51248	et un perfect; UN ! #economiedepq
positive	A2XWC57PG6KWUB	51248	et un perfect; UN ! #economiedepq
neutral	AIK9MZOWM9F4Y	51248	et un perfect; UN ! #economiedepq
neutral	A3NRGD5KWZIN5O	9396	Et sinon; être plombier ça vous branche? (@OmEgA_OFFICIEL live on ~http )
neutral	A472U5IT356FS	9396	Et sinon; être plombier ça vous branche? (@OmEgA_OFFICIEL live on ~http )
neutral	AIK9MZOWM9F4Y	9396	Et sinon; être plombier ça vous branche? (@OmEgA_OFFICIEL live on ~http )
positive	A3NRGD5KWZIN5O	16383	Et sinon t as un étalon toi aussi? ahahah bon j'arrete...
positive	A2LHD8XIKKNNND	16383	Et sinon t as un étalon toi aussi? ahahah bon j'arrete...
na	AIK9MZOWM9F4Y	16383	Et sinon t as un étalon toi aussi? ahahah bon j'arrete...
na	AIK9MZOWM9F4Y	33020	et sinon je suis la seule à galérer (= à m'endormir) devant mon ordi après  4 jours de repos ?
negative	A5JHOO3X13D4A	33020	et sinon je suis la seule à galérer (= à m'endormir) devant mon ordi après  4 jours de repos ?
negative	A2XWC57PG6KWUB	33020	et sinon je suis la seule à galérer (= à m'endormir) devant mon ordi après  4 jours de repos ?
neutral	AIK9MZOWM9F4Y	192506	Et si Nintendo couplait la sortie du 2e stick analogique de la 3DS avec une batterie additionnelle ? Deux problèmes réglés en 1 coup.
positive	A5JHOO3X13D4A	192506	Et si Nintendo couplait la sortie du 2e stick analogique de la 3DS avec une batterie additionnelle ? Deux problèmes réglés en 1 coup.
neutral	AL9AA2AQKJ0XP	192506	Et si Nintendo couplait la sortie du 2e stick analogique de la 3DS avec une batterie additionnelle ? Deux problèmes réglés en 1 coup.
positive	AGI2JJZB08N71	16337	et si l'investissement devenait vraiment responsable ? ~http 
na	AIK9MZOWM9F4Y	16337	et si l'investissement devenait vraiment responsable ? ~http 
neutral	AL9AA2AQKJ0XP	16337	et si l'investissement devenait vraiment responsable ? ~http 
negative	A3NRGD5KWZIN5O	32360	Et puis même que personne me souhaite un #happybday parce qu'ils sont toujours en vacances en Aout. T.T
na	AIK9MZOWM9F4Y	32360	Et puis même que personne me souhaite un #happybday parce qu'ils sont toujours en vacances en Aout. T.T
negative	A1IQ8YHTZLFEVG	32360	Et puis même que personne me souhaite un #happybday parce qu'ils sont toujours en vacances en Aout. T.T
positive	AGI2JJZB08N71	38273	Et puis j'me lève #unpeu à 4h ..
neutral	AX1YZTIROOQG6	38273	Et puis j'me lève #unpeu à 4h ..
neutral	A2LHD8XIKKNNND	38273	Et puis j'me lève #unpeu à 4h ..
neutral	A3NRGD5KWZIN5O	9454	Et Penalty pour MU ...
neutral	AL9AA2AQKJ0XP	9454	Et Penalty pour MU ...
na	AIK9MZOWM9F4Y	9454	Et Penalty pour MU ...
negative	A472U5IT356FS	48112	Et pAaan~ dans les gencives x)
negative	AL9AA2AQKJ0XP	48112	Et pAaan~ dans les gencives x)
negative	A2LHD8XIKKNNND	48112	Et pAaan~ dans les gencives x)
na	AIK9MZOWM9F4Y	20419	Et moi qui disait "ils peuvent tous partir sauf Daniel".#SS5 #EffetDaniel is over. BIG LOL!
na	AL9AA2AQKJ0XP	20419	Et moi qui disait "ils peuvent tous partir sauf Daniel".#SS5 #EffetDaniel is over. BIG LOL!
negative	A3NRGD5KWZIN5O	20419	Et moi qui disait "ils peuvent tous partir sauf Daniel".#SS5 #EffetDaniel is over. BIG LOL!
negative	A3NRGD5KWZIN5O	98568	Et la série "Les Geeks" par Samsung est une vraie chiotte. ~http 
negative	AIK9MZOWM9F4Y	98568	Et la série "Les Geeks" par Samsung est une vraie chiotte. ~http 
negative	AL9AA2AQKJ0XP	98568	Et la série "Les Geeks" par Samsung est une vraie chiotte. ~http 
neutral	A2LHD8XIKKNNND	67563	Et j'ai retrouvé mon jeu de Nintendo 64 dans mon magnétoscope. Deux questions se posent
neutral	A2XWC57PG6KWUB	67563	Et j'ai retrouvé mon jeu de Nintendo 64 dans mon magnétoscope. Deux questions se posent
positive	ADJEZQTOOC1TL	67563	Et j'ai retrouvé mon jeu de Nintendo 64 dans mon magnétoscope. Deux questions se posent
positive	AX1YZTIROOQG6	187454	Et ils clonent Samsung aussi :D ~http 
positive	A2LHD8XIKKNNND	187454	Et ils clonent Samsung aussi :D ~http 
neutral	AL9AA2AQKJ0XP	187454	Et ils clonent Samsung aussi :D ~http 
positive	A2LHD8XIKKNNND	47741	Et HOP je repars chez la cousine ce soir en faite ! :D
positive	A3NRGD5KWZIN5O	47741	Et HOP je repars chez la cousine ce soir en faite ! :D
na	AIK9MZOWM9F4Y	47741	Et HOP je repars chez la cousine ce soir en faite ! :D
neutral	A2LHD8XIKKNNND	194372	et hop 30 millions d'utilisateurs de microsoft utiliseront en partie linux ~http
neutral	A5JHOO3X13D4A	194372	et hop 30 millions d'utilisateurs de microsoft utiliseront en partie linux ~http
neutral	A33G658YR2129O	194372	et hop 30 millions d'utilisateurs de microsoft utiliseront en partie linux ~http
na	AIK9MZOWM9F4Y	25412	Et encore 8 de plus aujourd'hui ! #succes #deadrising
neutral	A3NRGD5KWZIN5O	25412	Et encore 8 de plus aujourd'hui ! #succes #deadrising
na	AX1YZTIROOQG6	25412	Et encore 8 de plus aujourd'hui ! #succes #deadrising
na	AIK9MZOWM9F4Y	39518	Et en plus la boitr est trop belle =) ~http
positive	AL9AA2AQKJ0XP	39518	Et en plus la boitr est trop belle =) ~http
positive	A2LHD8XIKKNNND	39518	Et en plus la boitr est trop belle =) ~http
neutral	AIK9MZOWM9F4Y	15756	Et dire qu'avant c'est moi qui se foutais de toi x)  Mais c'est vrai que j'pense que c'que tu dis n'est pas faux :Chuuuut!:
neutral	ADJOVRFC5HF00	15756	Et dire qu'avant c'est moi qui se foutais de toi x)  Mais c'est vrai que j'pense que c'que tu dis n'est pas faux :Chuuuut!:
neutral	A2LHD8XIKKNNND	15756	Et dire qu'avant c'est moi qui se foutais de toi x)  Mais c'est vrai que j'pense que c'que tu dis n'est pas faux :Chuuuut!:
neutral	A2XWC57PG6KWUB	19741	Et dieu créa la pute.
neutral	AL9AA2AQKJ0XP	19741	Et dieu créa la pute.
negative	A2LHD8XIKKNNND	19741	Et dieu créa la pute.
positive	AL9AA2AQKJ0XP	1996	Et cette fin; mais elle est géniale aussi. Je veux faire des films aussi cools. \o/
positive	AIK9MZOWM9F4Y	1996	Et cette fin; mais elle est géniale aussi. Je veux faire des films aussi cools. \o/
neutral	A2UR4Y9JW4687P	1996	Et cette fin; mais elle est géniale aussi. Je veux faire des films aussi cools. \o/
neutral	AL9AA2AQKJ0XP	46078	Et bim j'ai fait libérer d'un coup plus de 7000 photos de transports en commun d'hier et d'aujourd'hui. On va pouvoir illustrer !!
neutral	AIK9MZOWM9F4Y	46078	Et bim j'ai fait libérer d'un coup plus de 7000 photos de transports en commun d'hier et d'aujourd'hui. On va pouvoir illustrer !!
positive	AX1YZTIROOQG6	46078	Et bim j'ai fait libérer d'un coup plus de 7000 photos de transports en commun d'hier et d'aujourd'hui. On va pouvoir illustrer !!
positive	AL9AA2AQKJ0XP	72766	Et bien elle en veut la salope bing bing bing en levrette #tagueule
negative	A2UR4Y9JW4687P	72766	Et bien elle en veut la salope bing bing bing en levrette #tagueule
negative	AGI2JJZB08N71	72766	Et bien elle en veut la salope bing bing bing en levrette #tagueule
negative	AIK9MZOWM9F4Y	177228	Et ben; ya des gens inquiets chez Microsoft & Yahoo!  ~http  - ~http 
neutral	A3NRGD5KWZIN5O	177228	Et ben; ya des gens inquiets chez Microsoft & Yahoo!  ~http  - ~http 
negative	A1IQ8YHTZLFEVG	177228	Et ben; ya des gens inquiets chez Microsoft & Yahoo!  ~http  - ~http 
na	AIK9MZOWM9F4Y	15835	est tres contente d'etre malade!!!!
positive	AX1YZTIROOQG6	15835	est tres contente d'etre malade!!!!
na	AL9AA2AQKJ0XP	15835	est tres contente d'etre malade!!!!
negative	A3NRGD5KWZIN5O	18766	Est super fatiguée et dois bosser =(
negative	A2D84PVQ0W48QR	18766	Est super fatiguée et dois bosser =(
negative	A2LHD8XIKKNNND	18766	Est super fatiguée et dois bosser =(
positive	A2LHD8XIKKNNND	36196	Escalier à double hélice de Chambord :) quel génie ce Leonard :) ~http 
positive	A2XWC57PG6KWUB	36196	Escalier à double hélice de Chambord :) quel génie ce Leonard :) ~http 
positive	AIK9MZOWM9F4Y	36196	Escalier à double hélice de Chambord :) quel génie ce Leonard :) ~http 
positive	A3S5QGE6WYFPD8	16991	Envoyez-vous en l'air avec Flapcraft ! par @user - ~http  #jeu #iPhone #app
na	AIK9MZOWM9F4Y	16991	Envoyez-vous en l'air avec Flapcraft ! par @user - ~http  #jeu #iPhone #app
neutral	A3NRGD5KWZIN5O	16991	Envoyez-vous en l'air avec Flapcraft ! par @user - ~http  #jeu #iPhone #app
neutral	AIK9MZOWM9F4Y	7855	Envoûtantes photos 3D ~http 
positive	A2LHD8XIKKNNND	7855	Envoûtantes photos 3D ~http 
neutral	AL9AA2AQKJ0XP	7855	Envoûtantes photos 3D ~http 
neutral	A2LHD8XIKKNNND	18407	Envie d'un Cornetto Classic gratuit lors de votre prochaine sortie ciné ? ~http
neutral	AL9AA2AQKJ0XP	18407	Envie d'un Cornetto Classic gratuit lors de votre prochaine sortie ciné ? ~http
positive	A2UR4Y9JW4687P	18407	Envie d'un Cornetto Classic gratuit lors de votre prochaine sortie ciné ? ~http
na	AX1YZTIROOQG6	6836	Envie d'aller au sport mais mon corps me lache ! J'y vais quand meme !
negative	A2LHD8XIKKNNND	6836	Envie d'aller au sport mais mon corps me lache ! J'y vais quand meme !
na	AL9AA2AQKJ0XP	6836	Envie d'aller au sport mais mon corps me lache ! J'y vais quand meme !
na	AX1YZTIROOQG6	33221	Entre BAC et VAC il n'y a qu'une lettre qui change... Cette lettre dure une semaine et est un véritable faussé ! #SisiJtassure
negative	A2LHD8XIKKNNND	33221	Entre BAC et VAC il n'y a qu'une lettre qui change... Cette lettre dure une semaine et est un véritable faussé ! #SisiJtassure
neutral	AL9AA2AQKJ0XP	33221	Entre BAC et VAC il n'y a qu'une lettre qui change... Cette lettre dure une semaine et est un véritable faussé ! #SisiJtassure
neutral	A3NRGD5KWZIN5O	14907	Entrain de lire "Tontons flingueurs au PS comme à l’UMP" ~http  via @user
neutral	A2D84PVQ0W48QR	14907	Entrain de lire "Tontons flingueurs au PS comme à l’UMP" ~http  via @user
neutral	A2LHD8XIKKNNND	14907	Entrain de lire "Tontons flingueurs au PS comme à l’UMP" ~http  via @user
negative	A3NRGD5KWZIN5O	28413	Ensuite bim j'intervient et la il me guèz les batar... Ahh j'ai pris un venin fois mille; j'ai commencer a en niker un #Reve
na	AIK9MZOWM9F4Y	28413	Ensuite bim j'intervient et la il me guèz les batar... Ahh j'ai pris un venin fois mille; j'ai commencer a en niker un #Reve
positive	A1X7PNT3HVI4RM	28413	Ensuite bim j'intervient et la il me guèz les batar... Ahh j'ai pris un venin fois mille; j'ai commencer a en niker un #Reve
na	AIK9MZOWM9F4Y	49353	Ensemble Lingerie ORIATA sout-gorge et son string ~http
neutral	A5JHOO3X13D4A	49353	Ensemble Lingerie ORIATA sout-gorge et son string ~http
neutral	AL9AA2AQKJ0XP	49353	Ensemble Lingerie ORIATA sout-gorge et son string ~http
