sentiment	numberagreed	tweetid	tweet
positive	3	2415	Matthewwwwwwwwwww tu m'as fait bouger; n'en déplaise aux rageux! xfactor
neutral	3	21422	Si ce tweet atteins 150 #RT je me teint les cheveux en brun
positive	3	6643	Joyeux anniversaire ma bichette! @user  J'espere que tu t es bien eclatee!!! Gros bisous ;)
neutral	3	34758	Découvrez toute la collection CKONE; des boxers colorés et élégants pour toutes les tailles. Idée cadeau fête des pères: ~http 
positive	3	3873	Jaime bien la voix du meilleur ami de Daniel #SS5 mais pxtain Daniel il est trop craquant !!!! ^^
neutral	3	2679	Mohamed; qui parlait ainsi; était enfoncé dans un fauteuil dans sa parfumerie de Sidi Hassine; une banlieue... ~http 
neutral	3	45800	Kylie fait 1.72 m et non 1.68 m :)
negative	3	12982	N'empeche j'ai presque 300 followers mais quand je pose une question j'ai quasiment jamais de réponse... #SAF
positive	3	1465	Hello a mes nouveaux follower passé une bonne journée
negative	3	50178	J'ai envie de crever teLlement je suis malade
neutral	3	103796	Actu : E3 2010 - Sony annonce Patapon 3 ~http 
negative	3	10016	On est surtout 2 conne qui ce sont triste pour des MEC. Que des enculer
positive	3	29616	Petit rendez-vous beauté cet après-midi ça va faire du bien au moral
positive	3	49912	#FF @user Mon amour que j'aime. :D &lt;3
neutral	3	27967	Découvrez cette vidéo -- Kreayshawn - Gucci Gucci ~http  via @user
neutral	3	974	Poursuivez l'aventure Avatar sur ~http
neutral	3	4820	Ouvrir un blog avec un enfant :  ~http 
positive	3	98974	Encore SUPER!!! Microsoft lance un logiciel pour traquer la pédopornographie ~http  (via cyberpresse)
neutral	3	36696	Système de détection incendie ~http 
negative	3	11607	Un député propose de contrôler la diffusion du rap « issu de l’immigration »  ~http  #WTF??!
neutral	3	39614	ACTUALITES ET POLITIQUE ~http 
neutral	3	42307	Prochain show; c'est à l'État d'urgence pour @user = Dimanche 28 novembre à 15h &gt;... ~http 
neutral	3	41243	Découvrez l'affiche de la 11e édition des Journées de l'architecture : "Architecture sur mesure" ! ~http 
negative	3	45229	Ok c'est décidé j'vous hais tous.
neutral	3	35865	24 Heures du Mans : Porsche futur concurrent de Peugeot et Audi en 2014 ! ~http
negative	3	13296	Quelle bande d'incompétents ! Sony n'est pas foutu de transmettre mon adresse correctement; ou alors TNT n'est pas foutu de bien la recevoir
positive	3	15154	Merci à tous pour cette belle soirée de festival ! On dort (un peu) et on remettera ça demain avec plaisir
positive	3	104717	Windows 8 : Microsoft promet des vitesses inégalées ~http  via @user
neutral	3	194372	et hop 30 millions d'utilisateurs de microsoft utiliseront en partie linux ~http
positive	3	22722	Très mignon !! RT @user héhéhé ! ~http  via @user !
neutral	3	30120	La Radio Numérique s'invite Place de la République; samedi 25 juin ~http
neutral	3	14016	"Le tarif est introuvable" C'est ce que j'ai sorti le plus naturellement du monde a un client lorsque ma calculatrice a affiché '404'.. 
neutral	3	49631	Le dimanche 26 juin aura lieu; dès 16 h 30 dans la salle La Presqu’île aux plages du Mourillon; la présentation de... ~http 
negative	3	27669	Maladies; pollution; chomage; crise financière et économique; guerres; sont autant de feux rouges qu'on ne respecte pas !
negative	3	49269	Virgil après une nuit a vomir  @ Chez Marj ~http 
positive	3	33188	Rien de meilleur que les petits suisse a l'abricot.
neutral	3	49359	Les meilleurs prix sur lingerie discount astridsexylingerie
positive	3	25260	derby londonien complètement fou ! GO GUNNERS !!!!
negative	3	24175	Problème de résolution et de qualité d'image sur Sony ... Inexploitable . Problème de Codecs sur WMM. Pffff
negative	3	15575	Jaime pas la dimanche #SENNUIE
neutral	3	165648	Petit script "Perl" pour récupérer les images de Bing ~http  #bing #info
negative	3	15394	Nan mais c'est ma répèt de danse ça! Je stresse comme une folle du coup je fais n'importe quoi! Je ne me comprends meme pas!
neutral	3	7507	[Twitter] Twitter et Bing renouvelle leur accord sur la recherche en temps réel ~http 
neutral	3	57070	STAGE - APPRENTISSAGE MARKETING Assistant(e) Marketing Education H/F: Equipe Education et Recherche Microsoft  F... ~http 
neutral	3	46397	La dernière AG @user de l'année 2010 aura lieu demain; mercredi 29 Décembre à 19h00 (Fédération PS Lorient; Bd Léon Blum)
neutral	3	108085	La BD "Les Geeks" sera bientôt adaptée en série TV!Voici d'ailleurs le teaser proposé par Samsung Mobile France ~http 
neutral	3	22264	Ça change de temps en temps: ~http 
negative	3	3480	Je vais encore tomber dans une classe avec que des prof pourri .. J'en suis sure
negative	3	8814	j'appelle pas ça une semaine de vacances :(
neutral	3	12667	Amazon vend plus de livres électroniques que de livres imprimés ~http  via @user
neutral	3	18990	Découvrez cette vidéo -- KING Q4 Love Buzz ~http  via @user
positive	3	3848	à demain sdlv merci @user pour la définition xD One love mes twittos #offline
neutral	3	36578	(autre) Découverte féministe du jour : École ouverte du féminisme ~http  (fra; eng; esp)
neutral	3	46203	Gagnez 1 X-Box 360 Microsoft avec profilplus.fr (via @user) #Concours ~http 
negative	3	33840	Brouhaha dans le monde des tablettes? Un  lancement Samsung pour le 24 mai à NY est inexplicablement reporté!  ~http
neutral	3	2059	Gagnez un Sony Vaio VPC-EF3E1E avec AMD et @user - ~http 
neutral	3	90480	{HIGHTECH} SONY ERICSSON sort prochainement son premier SMARTPHONE ANDROID WALKMAN ~http
neutral	3	24967	[Déballage] Smartphone Samsung Focus. ~http 
negative	3	16637	Ahhhhh c'est le soucis de regarder les émissions en décalage... je viens de me faire spoiler comme une noob... facebook ça pue !
positive	3	2601	Sympa les cours de langue à l'iufm. Au programme ce matin : tchèque ^^
negative	3	6590	Une vraie star vient de s'éteindre... Bye Bye Amy Winehouse
neutral	3	41413	Ta quel âge ? (@Angeliquejerome live on ~http )
positive	3	36947	MERCI !!! &lt;3 (@FerialeB live on ~http )
neutral	3	21162	Comment faire le bon choix de budget sur son premier matos; c'est à lire sur le blog! ~http 
negative	3	103789	Tarif pour le Kinect de Microsoft 149.99 dollars ou 149.99 euros... Nom pourri; prix pourri; cible inexistante;... ~http 
positive	3	28281	J'aime trop la voix de Drake.
neutral	3	48948	Les immigrants accueillis en anglais à Montréal: thank you; Canada - Réagissez à cet article sur le site du #MMF ~http 
negative	3	32620	(.) où tu l'as fait; tu dois respecter ta parole. Franchement; les gens qui le font pas; ça me révolte. Personne t'oblige à promettre (.)
neutral	3	23508	Or; le e-consommateur est toujours pris dans une conversation et pris dans un imaginaire lié à un territoire #dh2011
neutral	3	49241	Interview de Leïla sur La Matinale Du Mouv' ~http 
neutral	3	17858	Tootiz.com. Reportages et illustrations photographiques. Photo journalisme. Vente Photographies libres de droits. ~http 
neutral	3	193048	Classement des "100 meilleurs jeux de tout les temps" sur jv.com; on parie combien que c'est une licence Nintendo sur le haut du podium ? D:
positive	3	30201	Regardez comme on s'amuse.....!!!!!! ~http 
na	3	20397	lmaoo Quenique ass dumb!
neutral	3	29110	Offre d'emploi: Ingénieur Commercial - Traitement de l'eau h/f - ~http
neutral	3	49268	Mon outil de travail  @ Axed Portes automatiques ~http 
neutral	3	37176	Roland-Garros 2011; alors c'est de la balle ou pas?
neutral	3	29256	#in Suivez-nous sur Twitter pour l'actualité Médias Sociaux...
neutral	3	33860	Pour le panier gourmand; rdv à partir de 15h en face de l'entrée pour nous remettre vos produits locaux !
neutral	3	120996	#PCINpact : Facebook s'associe avec Bing pour traduire les Pages ~http 
neutral	3	44361	Début des hostilités Ds quelques minutes pour la finale régionale de l interclubs région paca; il va falloir chatter pour la qualif
na	3	2113	★ 【誕】 ~http  1601 [ #Francais ： #Nativité ]  [ on ： tan / kun ：  ]  #France #xbox #last ★
negative	3	23287	Affreux!!   Hamza; 13 ans; torturé puis exécuté – icône de la révolution syrienne ~http 
neutral	3	33934	L'album deluxe sort aujourd'hui (dispo qu'en Allemagne) ! Il contient 3 titres live en bonus et les clips de Jubel&Staub et Komm Komm.Com !
neutral	3	33311	Qui sont vraiment les insurgés libyens? ~http
neutral	3	43990	Direction Stuttgart (@ Terminal 2D - Aéroport Roissy Charles de Gaulle (CDG)) ~http
neutral	3	86990	Acer et ViewSonic s’acquittent de la taxe Microsoft pour leurs terminaux Android: D’un côté on a Apple qui attaq... ~http 
positive	3	46925	J'éspère que Ashley Tisdale va me follower lool . Tant que déja j'ai Corbin ; et Monique :) . Sa serai mon rêve ! je l'adoore cette fille
positive	3	8471	Tellement près de la scène que je ne peux même pas cadrer moins serré; oh the happiness. ~http
negative	3	25560	Y a des jours où je suis tellement con que même mon ombre m’unfollow.
positive	3	96262	Bon la techno qui change les souper entre potes!  Petits Flirts entre amis - Nintendo Wii - trailer Sexy ~http  via @user
negative	3	2080	a vraiment une ***tain de poisse d'enfer! (T_T)
neutral	3	457	Je  vais twitté des petits commentaires du livre de  Justin
positive	3	9801	Les meilleurs Macarons de la ville! (@ Ladurée) ~http 
neutral	3	5468	Il est là Jules ?
negative	3	5229	J'aime les femmes; j'aime pas les hommes ! Comment un homme peut ce faire enculer par un homme ?
negative	3	20335	Écarte tes cuisses bien flasques pour qui tu veux; mais évite de faire de même avec ta bouche; surtout si y'a mon nom dedans.
neutral	3	36825	Rejoignez la nouvelle page facebook du Chêne - le mouvement des gaullistes du renouveau ~http 
positive	3	37356	(c) Et il m'a dit : Oh désolé je te fais des gros bisous (bruit de bisous) "Mister Bieber" ! :D #happy #swag
negative	3	20652	Se permettre d'appeler les gens en plein w-e prolongé sans les prévenir pour leur hurler dessus & les agresser (cont) ~http 
negative	3	128761	revient de la Conférence Nintendo et regrette amèrement le manque d'ambiance; le coeur n'y était pas semble-t-il; étrange...
neutral	3	25956	Le PSEVS signe un contrat avec KnowMade pour un bulletin de veille sur les biomatériaux et l’ingénierie tissulaire : ~http 
negative	3	34044	Portal 2 est repoussé jusqu'en 2011; j'suis triste T_T
neutral	3	198783	Petite pub virale de Samsung ~http 
na	3	42392	Domingueando
neutral	3	37554	Une odeur de crêpes persistante dans les rideaux. Un tableau avec un phare et une bigoudène : Erwan est un vrai breton ! (@ chez erwan)
neutral	3	194252	Aujourd'hui; nous avons eu une grosse réunion avec mon équipe chez Sony pour la promo! Et bien je peux vous dire... ~http 
negative	3	41546	A défaut d'être revenu des US; dans 1 semaine je reprends les cours #SHIT
