sentiment	numberagreed	tweetid	tweet
positive	3	2415	Matthewwwwwwwwwww tu m'as fait bouger; n'en déplaise aux rageux! xfactor
neutral	3	21422	Si ce tweet atteins 150 #RT je me teint les cheveux en brun
positive	3	6643	Joyeux anniversaire ma bichette! @user  J'espere que tu t es bien eclatee!!! Gros bisous ;)
neutral	3	34758	Découvrez toute la collection CKONE; des boxers colorés et élégants pour toutes les tailles. Idée cadeau fête des pères: ~http 
positive	3	3873	Jaime bien la voix du meilleur ami de Daniel #SS5 mais pxtain Daniel il est trop craquant !!!! ^^
neutral	3	2679	Mohamed; qui parlait ainsi; était enfoncé dans un fauteuil dans sa parfumerie de Sidi Hassine; une banlieue... ~http 
neutral	3	45800	Kylie fait 1.72 m et non 1.68 m :)
negative	3	12982	N'empeche j'ai presque 300 followers mais quand je pose une question j'ai quasiment jamais de réponse... #SAF
positive	3	1465	Hello a mes nouveaux follower passé une bonne journée
negative	3	50178	J'ai envie de crever teLlement je suis malade
neutral	3	103796	Actu : E3 2010 - Sony annonce Patapon 3 ~http 
negative	3	10016	On est surtout 2 conne qui ce sont triste pour des MEC. Que des enculer
positive	3	29616	Petit rendez-vous beauté cet après-midi ça va faire du bien au moral
positive	3	49912	#FF @user Mon amour que j'aime. :D &lt;3
neutral	3	27967	Découvrez cette vidéo -- Kreayshawn - Gucci Gucci ~http  via @user
neutral	3	974	Poursuivez l'aventure Avatar sur ~http
neutral	3	4820	Ouvrir un blog avec un enfant :  ~http 
positive	3	98974	Encore SUPER!!! Microsoft lance un logiciel pour traquer la pédopornographie ~http  (via cyberpresse)
neutral	3	36696	Système de détection incendie ~http 
negative	3	11607	Un député propose de contrôler la diffusion du rap « issu de l’immigration »  ~http  #WTF??!
neutral	3	39614	ACTUALITES ET POLITIQUE ~http 
neutral	3	42307	Prochain show; c'est à l'État d'urgence pour @user = Dimanche 28 novembre à 15h &gt;... ~http 
neutral	3	41243	Découvrez l'affiche de la 11e édition des Journées de l'architecture : "Architecture sur mesure" ! ~http 
negative	3	45229	Ok c'est décidé j'vous hais tous.
neutral	3	35865	24 Heures du Mans : Porsche futur concurrent de Peugeot et Audi en 2014 ! ~http
negative	3	13296	Quelle bande d'incompétents ! Sony n'est pas foutu de transmettre mon adresse correctement; ou alors TNT n'est pas foutu de bien la recevoir
positive	3	15154	Merci à tous pour cette belle soirée de festival ! On dort (un peu) et on remettera ça demain avec plaisir
positive	3	104717	Windows 8 : Microsoft promet des vitesses inégalées ~http  via @user
neutral	3	194372	et hop 30 millions d'utilisateurs de microsoft utiliseront en partie linux ~http
positive	3	22722	Très mignon !! RT @user héhéhé ! ~http  via @user !
neutral	3	30120	La Radio Numérique s'invite Place de la République; samedi 25 juin ~http
neutral	3	14016	"Le tarif est introuvable" C'est ce que j'ai sorti le plus naturellement du monde a un client lorsque ma calculatrice a affiché '404'.. 
neutral	3	49631	Le dimanche 26 juin aura lieu; dès 16 h 30 dans la salle La Presqu’île aux plages du Mourillon; la présentation de... ~http 
negative	3	27669	Maladies; pollution; chomage; crise financière et économique; guerres; sont autant de feux rouges qu'on ne respecte pas !
negative	3	49269	Virgil après une nuit a vomir  @ Chez Marj ~http 
positive	3	33188	Rien de meilleur que les petits suisse a l'abricot.
neutral	3	49359	Les meilleurs prix sur lingerie discount astridsexylingerie
positive	3	25260	derby londonien complètement fou ! GO GUNNERS !!!!
negative	3	24175	Problème de résolution et de qualité d'image sur Sony ... Inexploitable . Problème de Codecs sur WMM. Pffff
negative	3	15575	Jaime pas la dimanche #SENNUIE
neutral	3	165648	Petit script "Perl" pour récupérer les images de Bing ~http  #bing #info
negative	3	15394	Nan mais c'est ma répèt de danse ça! Je stresse comme une folle du coup je fais n'importe quoi! Je ne me comprends meme pas!
neutral	3	7507	[Twitter] Twitter et Bing renouvelle leur accord sur la recherche en temps réel ~http 
neutral	3	57070	STAGE - APPRENTISSAGE MARKETING Assistant(e) Marketing Education H/F: Equipe Education et Recherche Microsoft  F... ~http 
neutral	3	46397	La dernière AG @user de l'année 2010 aura lieu demain; mercredi 29 Décembre à 19h00 (Fédération PS Lorient; Bd Léon Blum)
neutral	3	108085	La BD "Les Geeks" sera bientôt adaptée en série TV!Voici d'ailleurs le teaser proposé par Samsung Mobile France ~http 
neutral	3	22264	Ça change de temps en temps: ~http 
negative	3	3480	Je vais encore tomber dans une classe avec que des prof pourri .. J'en suis sure
negative	3	8814	j'appelle pas ça une semaine de vacances :(
neutral	3	12667	Amazon vend plus de livres électroniques que de livres imprimés ~http  via @user
neutral	3	18990	Découvrez cette vidéo -- KING Q4 Love Buzz ~http  via @user
positive	3	3848	à demain sdlv merci @user pour la définition xD One love mes twittos #offline
neutral	3	36578	(autre) Découverte féministe du jour : École ouverte du féminisme ~http  (fra; eng; esp)
neutral	3	46203	Gagnez 1 X-Box 360 Microsoft avec profilplus.fr (via @user) #Concours ~http 
negative	3	33840	Brouhaha dans le monde des tablettes? Un  lancement Samsung pour le 24 mai à NY est inexplicablement reporté!  ~http
neutral	3	2059	Gagnez un Sony Vaio VPC-EF3E1E avec AMD et @user - ~http 
neutral	3	90480	{HIGHTECH} SONY ERICSSON sort prochainement son premier SMARTPHONE ANDROID WALKMAN ~http
neutral	3	24967	[Déballage] Smartphone Samsung Focus. ~http 
negative	3	16637	Ahhhhh c'est le soucis de regarder les émissions en décalage... je viens de me faire spoiler comme une noob... facebook ça pue !
positive	3	2601	Sympa les cours de langue à l'iufm. Au programme ce matin : tchèque ^^
negative	3	6590	Une vraie star vient de s'éteindre... Bye Bye Amy Winehouse
neutral	3	41413	Ta quel âge ? (@Angeliquejerome live on ~http )
positive	3	36947	MERCI !!! &lt;3 (@FerialeB live on ~http )
neutral	3	21162	Comment faire le bon choix de budget sur son premier matos; c'est à lire sur le blog! ~http 
negative	3	103789	Tarif pour le Kinect de Microsoft 149.99 dollars ou 149.99 euros... Nom pourri; prix pourri; cible inexistante;... ~http 
positive	3	28281	J'aime trop la voix de Drake.
neutral	3	48948	Les immigrants accueillis en anglais à Montréal: thank you; Canada - Réagissez à cet article sur le site du #MMF ~http 
negative	3	32620	(.) où tu l'as fait; tu dois respecter ta parole. Franchement; les gens qui le font pas; ça me révolte. Personne t'oblige à promettre (.)
neutral	3	23508	Or; le e-consommateur est toujours pris dans une conversation et pris dans un imaginaire lié à un territoire #dh2011
neutral	3	49241	Interview de Leïla sur La Matinale Du Mouv' ~http 
neutral	3	17858	Tootiz.com. Reportages et illustrations photographiques. Photo journalisme. Vente Photographies libres de droits. ~http 
neutral	3	193048	Classement des "100 meilleurs jeux de tout les temps" sur jv.com; on parie combien que c'est une licence Nintendo sur le haut du podium ? D:
positive	3	30201	Regardez comme on s'amuse.....!!!!!! ~http 
na	3	20397	lmaoo Quenique ass dumb!
neutral	3	29110	Offre d'emploi: Ingénieur Commercial - Traitement de l'eau h/f - ~http
neutral	3	49268	Mon outil de travail  @ Axed Portes automatiques ~http 
neutral	3	37176	Roland-Garros 2011; alors c'est de la balle ou pas?
neutral	3	29256	#in Suivez-nous sur Twitter pour l'actualité Médias Sociaux...
neutral	3	33860	Pour le panier gourmand; rdv à partir de 15h en face de l'entrée pour nous remettre vos produits locaux !
neutral	3	120996	#PCINpact : Facebook s'associe avec Bing pour traduire les Pages ~http 
neutral	3	44361	Début des hostilités Ds quelques minutes pour la finale régionale de l interclubs région paca; il va falloir chatter pour la qualif
na	3	2113	★ 【誕】 ~http  1601 [ #Francais ： #Nativité ]  [ on ： tan / kun ：  ]  #France #xbox #last ★
negative	3	23287	Affreux!!   Hamza; 13 ans; torturé puis exécuté – icône de la révolution syrienne ~http 
neutral	3	33934	L'album deluxe sort aujourd'hui (dispo qu'en Allemagne) ! Il contient 3 titres live en bonus et les clips de Jubel&Staub et Komm Komm.Com !
neutral	3	33311	Qui sont vraiment les insurgés libyens? ~http
neutral	3	43990	Direction Stuttgart (@ Terminal 2D - Aéroport Roissy Charles de Gaulle (CDG)) ~http
neutral	3	86990	Acer et ViewSonic s’acquittent de la taxe Microsoft pour leurs terminaux Android: D’un côté on a Apple qui attaq... ~http 
positive	3	46925	J'éspère que Ashley Tisdale va me follower lool . Tant que déja j'ai Corbin ; et Monique :) . Sa serai mon rêve ! je l'adoore cette fille
positive	3	8471	Tellement près de la scène que je ne peux même pas cadrer moins serré; oh the happiness. ~http
negative	3	25560	Y a des jours où je suis tellement con que même mon ombre m’unfollow.
positive	3	96262	Bon la techno qui change les souper entre potes!  Petits Flirts entre amis - Nintendo Wii - trailer Sexy ~http  via @user
negative	3	2080	a vraiment une ***tain de poisse d'enfer! (T_T)
neutral	3	457	Je  vais twitté des petits commentaires du livre de  Justin
positive	3	9801	Les meilleurs Macarons de la ville! (@ Ladurée) ~http 
neutral	3	5468	Il est là Jules ?
negative	3	5229	J'aime les femmes; j'aime pas les hommes ! Comment un homme peut ce faire enculer par un homme ?
negative	3	20335	Écarte tes cuisses bien flasques pour qui tu veux; mais évite de faire de même avec ta bouche; surtout si y'a mon nom dedans.
neutral	3	36825	Rejoignez la nouvelle page facebook du Chêne - le mouvement des gaullistes du renouveau ~http 
positive	3	37356	(c) Et il m'a dit : Oh désolé je te fais des gros bisous (bruit de bisous) "Mister Bieber" ! :D #happy #swag
negative	3	20652	Se permettre d'appeler les gens en plein w-e prolongé sans les prévenir pour leur hurler dessus & les agresser (cont) ~http 
negative	3	128761	revient de la Conférence Nintendo et regrette amèrement le manque d'ambiance; le coeur n'y était pas semble-t-il; étrange...
neutral	3	25956	Le PSEVS signe un contrat avec KnowMade pour un bulletin de veille sur les biomatériaux et l’ingénierie tissulaire : ~http 
negative	3	34044	Portal 2 est repoussé jusqu'en 2011; j'suis triste T_T
neutral	3	198783	Petite pub virale de Samsung ~http 
na	3	42392	Domingueando
neutral	3	37554	Une odeur de crêpes persistante dans les rideaux. Un tableau avec un phare et une bigoudène : Erwan est un vrai breton ! (@ chez erwan)
neutral	3	194252	Aujourd'hui; nous avons eu une grosse réunion avec mon équipe chez Sony pour la promo! Et bien je peux vous dire... ~http 
negative	3	41546	A défaut d'être revenu des US; dans 1 semaine je reprends les cours #SHIT
na	2	13952	#Sonisphere: a bien aimé Papa Roach et Slipknot malgré le son vraiment pas terrible. Tarja m'a pété la tête. Metallica c'est Metallica !!
neutral	2	46830	Plop all ! #salle13
positive	2	22055	Moi j'ai 14 ans ma pelle :D xDD (@Laliceuh live on ~http )
positive	2	1368	Salut les gens bonne journée ^^
negative	2	28069	En Plus ça Suffoque grave .. #CHOQUER !! noon
negative	2	58278	Prochaine insulte des bleus pour 2011 : Nike ta m...; #Nike; #sponsors #EDF
na	2	3391	Si jamais ils intègrent les accusé de réception dans l'iOS 5 je fais péter le champagne !!! #douxrêveur
positive	2	21175	De super conditions d'annoncé encore une fois sur port st louis ce week end.  Appelez nous pour reservez vos... ~http
neutral	2	10766	L'épisio : selon la Mère Cane ~http 
positive	2	160077	J'veux une Super Nintendo !
neutral	2	7852	Luc Jeanniard Retour expérience Caddie GTD (V2): ~http
negative	2	31273	On aimerais tellement oublier le passé ; on a fait des erreurs qu'on regrette mais oubli ...   ~http  via @user
positive	2	5543	J'ai ma casquette ! (ENFIIIN)
neutral	2	15030	Excellent projet pour l'estime de soi ­­chez les jeunes // Derriere le miroir :: Veux-tu ma photo!? ~http 
negative	2	33240	Discriminations de fait au sein des réfugiés de la zone de #fushukima ~http  #nucleaire
negative	2	34374	Sarkozy se plaint des dernières critiques de Viviane Reding (Les Echos) ~http  #pauvreptitbichon
positive	2	48150	Roland Garros: Petkovic victorieuse et un pas de danse de nouveau.
negative	2	5992	Greg le millionnaire c pas pour ce soir!! #SachezLe
negative	2	28044	J'ai une amie qui m'a fait des trucs de malade Se soir .. ( Cc @user  )
neutral	2	36745	30 minutes.. (@ Urgence Medicale Code Bleu) ~http 
positive	2	2321	En direct du Loft : très bon départ des participants et une ambiance studieuse; du positif en perspective pour cet événement.
neutral	2	134628	OMG. 3.500$ les Nike Mag. J'aurais pu mettre un prix assez conséquent; mais pas à ce point non plus...
neutral	2	57064	Stage - Assistant(e)Sales Excellence H/F: La division PME/PMI de Microsoft France a pour mission de développer l... ~http
negative	2	10351	J'aurais pas dû ramener cette tass !
neutral	2	34001	Virginie tente de promouvoir le groupe en Suisse; si vous venez aussi de Suisse; venez l'aider ! :) ~http 
neutral	2	45763	Le plan d'austérité s'abat sur l'immobilier ~http 
positive	2	28915	Cette aprem direction piscine ! :)
positive	2	46776	Les bulles de Google plus: un véritable futur phénomène - ~http  via @user
neutral	2	59714	Que changera la nouvelle alliance entre Nokia & Microsoft ? Seront-ils capables de freiner l'ascension d'Android ?
neutral	2	114977	Acquisition de Skype: le double pari de Microsoft ~http  via @user
na	2	21457	Dieu tout puissant je comprend rien à ce que t'écris sur FB @user
neutral	2	40297	Votez pour Kristen ou d'autres lol pour la meilleure robe portée au MET GALA 2011 sur le site just jared !!! - ~http 
na	2	36627	4;6M$ de compression Cond. féminine ds bud Bachand ~http  → ~http 
neutral	2	26783	En Floride; parmi la faune des Everglades ~http  #florida toujours associer à #dextermorgan
positive	2	44615	Le Canada brille au salon E3 de cette année avec des jeux de grande envergure ~http 
neutral	2	18727	Dominique de Villepin fait un pas de plus vers la présidentielle ~http 
neutral	2	23790	créateur de solutions communicatives. En cours lancement marque; 10 ans d'une Pme à Lyon; 25 ans d'une autre n°1 français et 50 ans d'un Vip
na	2	15522	Ya de la news aujourd'hui! DSK; l'eurovision; mais le pire c'est: Dianna Agron qui s'est coupée les cheveux!! Mais qui est tjrs belle #pfff
negative	2	26988	#Xfactor si Florian ne part pas ce soir c'est qu'il y a de la magouille dans l'air rff
positive	2	14450	Ploup Ploup!! Mon 1er CP a été repris :-D!!! #joie #ivresse #fierté #exploitation Bowdel!!
positive	2	38970	A tous ceux qui ont un w-end prolongé : Profitez! Sortez! Faites la fête! Bootyshakez!!! Life is great!!!
negative	2	3721	veut ma doooseee de cocaaaa!!! EN URGENCE ( S.O.S )
negative	2	2778	Comment ca; pas de microsoft courier ?!
negative	2	177228	Et ben; ya des gens inquiets chez Microsoft & Yahoo!  ~http  - ~http 
na	2	12961	Le mec je poste un truc sur son mur il aime et répond direct. Juste en dessous sa meuf lui a postée un truc ce matin il a rien mis...
neutral	2	46348	rien à voir xD
negative	2	33755	Mon père et moi devons tapisser ma chambre; il reporte tous les jours l'échéance au lendemain parce que ça lui fait chier de tapisser. #LOL
neutral	2	33312	L'Otan va prendre la tête des opérations en Libye. ~http 
neutral	2	32410	Je veux ton facebook stp ?  (@x3_Laydia live on ~http )
na	2	40161	Bonjour la stew family; alors d'abord je voulais revendre ma place pour l'ultime mais voyant qu'il y a eu pas mal... ~http 
negative	2	12470	J'avoue; j'faisais la maligne mais le jetlag + les 12h de vol commencent à m'assommer là.
neutral	2	39840	Bourse Fernand-Seguin : date limite de mise en candidature le 5 avril 2011 ~http
neutral	2	9054	Tous à Villeneuve d'Ascq au Festival Minuscules cette après-midi : ~http 
negative	2	4282	#OkayImSoStupid : J'ai oublié de mettre l'étiquette sous la couverture du livre . --
neutral	2	25458	Cela dit; dieu danse le Mia; chaîne en or qui brille; il nous prendra nus dans la Simca 1000; allez rape la va vieille !
neutral	2	124104	PowerPivot : un plugin Microsoft gratuit pour des statistiques Twitter sur #Excel ~http  (RT @user) #Analytics #twitter
negative	2	1617	Virtual-beat fermé ou ca vient de chez moi ?
na	2	9121	Nice work @user!
neutral	2	164865	La fin de la psp Go... Sony arrête la production ~http 
na	2	10372	DAX en TT; du genre : " Oublie le DAX; ca c'est pour tes cheveux; pour ton petit cul j'ai ma S.A.L.I.V.E !" #aelpeacha
negative	2	21127	Quoi? J'y retourne demain???
na	2	9652	Video: Musique Post-Bourgeoise - La Permanente ~http 
neutral	2	192492	Où peut-on voir ou publier des photos 3D (format MPO) prises avec la Nintendo 3DS ?
neutral	2	29914	La #CUB et #Lyonnaise des Eaux font découvrir le #patrimoine de l'#eau les 17 et 18 septembre ~http 
neutral	2	27683	Math terminé Espagnol terminé #bac
negative	2	5594	#Tuesmarocainquand tu comprends pas qui suit l'émission Studio2M
na	2	123319	“@cotepatrice: Heille les fans du CH ? Qu'est-ce qui se passe avec votre superstar Scarey ? :-)” bing boom paf .. Lol dooh!
negative	2	48442	A un peu du mal à comprendre le concept du reportage à l'intérieur du village coupé du monde...
positive	2	46047	Petite exclu bonne aprem!!! ~http 
negative	2	23830	J'ai FAIM. Si une poufiasse est en train de piquer mon mec; qu'elle soit gentille de le laisser me deposer la bouffe avant. Pitié; Poufiasse
negative	2	21502	Mon jeu de la soirée : cité @user dans tout mes tweets (ou presque) ; envie de faire chié les gens ^^
negative	2	42596	Ce don que les amis ont pour pas être dispo les rares moments où t'as genre BESOIN d'eux. T.T
positive	2	36017	sous le soleil En mode détente "Toi et Moi" FEAT Bobby V; ça ambiance grave l'instant.Pensez à télécharger la mixtape.Bon Dimanche a vous
neutral	2	87011	Un boot rapide pour Windows 8: Microsoft n’en finit plus de communiquer sur son Windows 8. Il vient ainsi aujour... ~http 
neutral	2	22604	Lire aussi les commentaires RT @user Porno? Érotisme? Les deux??? Venez y mettre votre grain de ... sexe    ~http 
neutral	2	77685	Passage éclair de TRITTON au Microsoft Campus. Nice! Retrouvez les casques TRITTON sur le stand XBOX360 au Japan Expo! ~http 
positive	2	32002	Direction Fêtes Foraine &lt;3 !!!
positive	2	17448	"#LinkedIn devient profitable et s'implante en France #JDN  ~http  via @user
na	2	14414	Jspr revoir mon Homme; Il m'a trooop Manqué ___. 2mois ss Lui #Achoooin
negative	2	23075	Première fois aussi que j'utilise le service d'hébergement d'images de Twitter. Ça a l'air pas mal à première vue mais ça marche mal.
negative	2	20091	"Non; non s'il vous plaît; ne me redonnez pas la parole; je n'ai rien à dire" #pauvrejournalisteenduplex
neutral	2	63298	Mercredi 7 juin; c'est le duo SAMSUNG qui est en jeu !   Vous pouvez gagner un smartphone I9000 Galaxy S et une... ~http 
neutral	2	169123	Le teaser officiel des tablettes tactiles de Sony !: Teaser officiel des tablettes tactiles de Sony; la S1 et la S2 ! ~http 
positive	2	26405	Le BAC ... Je te tiens par le T-Shirt ... Bientôt je te serrerai par le Cou :P #Déter
neutral	2	15628	Le live a commencé ! smileageTV - smileagestaff ~http
neutral	2	192499	Finalement; peut-être que les révélations de 01net.com sur Nintendo vont remuer Nintendo de l'intérieur... Pour un changement en mieux ?
negative	2	38211	#Hadopi Les récidivistes seront condamnés à la corvée de patates ! ~http 
negative	2	187289	“@Kerjoo_H: Ceux qui nike leur couple a cause des réseaux sociaux; vous êtes juste con et hypocrites.”-jte soutient a 200%
negative	2	41541	Arrête tes blagues!
neutral	2	9374	Dites-moi; si vous avez des flyers ou quoi; j'peux en poser dans ma ville.. (@theReyzSound live on ~http )
negative	2	34163	ce moment enervant quand ton ordinateur beug et que tu peut plus rien faire :@
neutral	2	43342	ALR Si la prochaine console Nintendo s'appelle pas PROJECT CAFE .. mdr; un truc ressemblant .. Je propose qu'on aille tous boire un cafe #fb
neutral	2	49397	"lingerie fine bas prix" ~http 
neutral	2	45286	Du polo usle en veux tu en voila. fin aout hum hum!!!! en attendant ~http 
neutral	2	161598	Acer et ViewSonic s’acquittent de la taxe Microsoft pour leurs terminaux Android: D’un côté on a Apple qui attaq... ~http
neutral	2	35038	Si on se disait plus souvent " si " on se remettrait plus souvent en question #selonmoi
positive	2	130796	c' est décidé : je vais me payer une Audi A3 pour devenir enfin un mâle alpha... rhhaaaaa...
negative	2	10597	Chaque famille à son histoire. Je ne n'connais même pas la mienne...
neutral	2	2676	Afek Tounes appelle à l'organisation d'un referendum sur la Constituante ~http 
neutral	2	42157	&lt;3 RT: @user Kodomo no Hi - Le Jour des Enfants ~http 
neutral	2	43753	J'y serai! :  Les Informels # 2  - ~http
neutral	2	36645	#civsocial est ce que sococé deux plateaux EST OUVERT???????
neutral	2	31302	30 Virées pour l'Eté - Se la Jouer Petit Prince - SPIRIT - Juillet/Août 2011 ~http
neutral	2	51754	question : SAMSUNG OMNIA 7 en renouvellement chez SFR ou j'men vais chez bouygues pour pouvoir débloquer un iPHONE 3GS ? #dilemme
neutral	2	27455	A l'ère de Twitter et de l'hyper-communication; gestion exemplaire des différents cabinets ministériels et de l'Élysée
positive	2	44633	Hé! vente intéressante! ~http 
positive	2	128450	Une pub décalée pour le Samsung Galaxy S2 aux US ~http 
neutral	2	25663	J'ai laissé un préservatif cérébral (très peu servi) en quittant Twitter. J'aimerais le récupérer pr un rebootage de mon hémisphère gauche
negative	2	12343	Marcela Iacub remixe le prêt-à-penser sexiste qui fait l'apologie du viol ! #Motscroisés #mots-croisés
neutral	2	39087	Ce que tous les designers devraient faire… maintenant ! ~http  (via @user )
negative	2	34890	Il y a des gens qui sont vraiment moche quand même....
neutral	2	7195	↓ 3 caractères de moyenne par mot.
neutral	2	81383	Le PDG de Sony revient sur les déboire du PSN ~http
neutral	2	18362	Agarrat Romain Ostéopathe ~http  via @user
neutral	2	47405	Sondage d’opinion sur la situation politique en #Tunisie ~http  #Ennahda largement premier & autres enseignements
positive	2	2060	Tout est prêt pour le changement - ~http  @user // Super article à chaud; à lire!
neutral	2	45701	enfant; je ne me rappelle pas avoir rêvé d'etre adulte pour avoir + de liberté..
na	2	25068	Presence #jupiler a #dour en 2010 ~http  et en 2011 ~http  comment dire quelle configuration est la plus..
neutral	2	27395	Gagnez 1 Samsung Galaxy Tab avec @user ~http  #concours
neutral	2	11013	Tu en fac de medcine :o Tu Travaille bien alors (:  (@MadisonHudgens live on ~http )
na	2	19053	Read my response to "pourquoi trouves-tu ça choquant que Paris est poser avec le parfum de Joseph ?": ~http 
neutral	2	46494	Le MJS13 a commémoré ce matin le 25ème anniversaire de la disparition de Gaston Defferre; héros de la résistance... ~http 
negative	2	96402	Non merci Twitter; je n'ai pas envie de suivre Nike Golf
neutral	2	161151	Jeu Concours Play3-live. 5 jeux FIFA 10 pour Sony PS3 à gagner. Réponses: Q1/Mercredi Q2/Game Face Q3/360° ~http  ~http 
neutral	2	63313	#concours : Un caméscope Samsung SMXC200RP d’une valeur de 135€ à gagner avant 18h. Pour jouer; envoyez PLAY au 73700.
negative	2	1151	AJA a encore rapporté des combats dans la prison d'Abou Slim #Tripoli; celle ou 1250 prisonniers avaient été massacrés. #Libye
positive	2	4720	Un jour @user me signera chez #BanlieueSale !  Pas vrai Fouiny? :D #realtalk
neutral	2	7489	Election Gabonaise: Ben Moubamba demande le report de l'élection; j'espère qu'il sera ~http 
positive	2	21523	Bon je vous laisse mes followers chéri ; je vais aller faire un gros dodo ; on se voit toute à l'heure ♥
neutral	2	46431	Ce soir à 19h30 @user sera ds le Val de Marne(96 av du G de Gaulle; Créteil)pour débattre avc le @user.Et toi; tu fais quoi ce soir?
neutral	2	29649	minecraft 1.6 sorti aujourd'hui
positive	2	40991	J'aime mdr AuDi C'est vraiment costaud Regarde: Le Mans : le crash et le miracle ( #wattv ) ~http  via @user
neutral	2	22940	Le maire de Bouake; a des defis enormes a relever pour remettre cette ville sur pied; surtout ses rues...#civ2010
neutral	2	535	#FF @user @user @user @user @user :)
positive	2	14595	Bonne rentrée ! RT @user Edito de rentrée par notre présidente @user / Un web avec des filles dedans ! ~http 
neutral	2	16545	MAMA MIA ! La nouvelle parodie de Ludie s'inspire de Meryl Streep et d'ABBA : ~http 
positive	2	1996	Et cette fin; mais elle est géniale aussi. Je veux faire des films aussi cools. \o/
negative	2	27822	euuh J'arrive pas a dormir a cause de vous !! Quelqu'un me chante une berceuse !! #BitinSérieux
positive	2	34102	Bah voilà... madame à conduit une audi R8 sur circuit... grrrrrr *mode Jalousie*
positive	2	26861	Hier; petit craquage sur le "LUMINEUSE PM" infini de chez Louis Vuitton. Le must have de la saison!
na	2	23371	ça c'est fait! (cc @user; @user @user) ~http 
na	2	27963	Moi je veux Bien .. XD RT @user Qui veut bien être Orange? #TeanArcEnCiel
negative	2	37630	78 morts dans un krach d'avion ? #maroc #averifier via @user
neutral	2	11465	Vous êtez la ?
neutral	2	29857	Quelques conseils et morceaux bien choisis pour vous aider à faire une playlist parfaite pour votre mariage ! ~http 
negative	2	33262	IAEA : "Dans l'ensemble de l'usine de #Fukushima Daiichi; la situation reste très grave" ~http  #nucleaire
positive	2	36495	Love @user tweets. Allez voir ça. Orgasmes de cerveaux garantis.
neutral	2	61871	Quel futur pour Nokia maintenant que le partenariat avec Microsoft est annoncé ?
positive	2	15902	Nager 30 minutes pour voir son pouchon 1 heure c'est un bon deal :)
neutral	2	22749	Comprendre la radioactivité en cinq questions clés ~http 
negative	2	138818	OM : Adidas obligé de faire des maillots flashy  ~http 
na	2	116821	Le Samsung Galaxy S II n’a pas de NFC en France? mais il vient d’être roté ! |rAndroid Communauté Android ~http  via @user
neutral	2	9258	“@Le_Figaro: L'avant-première d'Harry Potter à Paris déclenche l'hystérie des fans ~http  y'en avait dans mon métro ce soir
neutral	2	40353	Marque page Breaking Dawn; Retrouvez le prêt a imprimer sur le site de la créatrice (Twilight-Belgium) :... ~http 
neutral	2	86981	Une vidéo du Walkman de Sony sous Android: C’est à l’IFA sur le stand de Sony; que nous avons pu découvrir ce pr... ~http 
neutral	2	33232	Celui qui n'use pas de la punchline ne peut prétendre faire du rap de qualité #jeVisJeMeursPourLaPunchline
positive	2	40326	bonne nuit a toutes les personnes qui sont encore debout loool ;) !! Ne veillez pas trop tard non plus !!! A... ~http 
negative	2	26287	Bonjour; je m'appelle Léa; et je fais fuir les stars. #vdm
neutral	2	18209	Flan Flan Flan!  Flandre Scarlet deTouhou en niveau de gris. ~http 
negative	2	7273	Ah; la crise boursière c'est pas une crise; c'est un fat finger qu'on vous dit !
positive	2	9290	poke @user RT: @user Le lancement du site #vin du Figaro; c'est pour bientôt ! [...] Préinscriptions sur ~http
positive	2	185792	Logica se voit décerner deux prix distinctifs par Microsoft : «  partenaire innovant de l’année »  e ~http 
neutral	2	26365	Oui j'suis là
na	2	62659	Réception des Nike 6.0 ce matin! : ~http  | #nike #shoes #skate
positive	2	11798	J'ai le rôle d'Eros (Cupidon) pour le "Printemps de la Danse" de @user. Ça va être la guerre sur scène; faut y être #Pagaille !!!
negative	2	8378	Une bonne partie du cast d'Aqua Pazza viendrait de cet anime ~http  ça a l'air hyper quelconque quand même...
neutral	2	57049	Analyste Cross Media H/F: Microsoft Advertising est la régie publicitaire de Microsoft. Grâce à  la puissance de... ~http 
neutral	2	25534	L'impression d'être à une soirée où on ne connaît personne.
neutral	2	38687	Nouveau post sur Viadeo : La mise à la retraite par l'employeur (3)  - ~http
neutral	2	33308	Ironie du sort; Microsoft porte plainte coupe google pour concurrence déloyale devant la CE. ~http 
neutral	2	63415	C'est bien sniper qu'on voit en 4x3 sur les affiches adidas dans le metro?
positive	2	42836	tes TC sont toujours cool avec les monsters ^^ (@AlwaysLadyGaga live on ~http )
positive	2	15645	ALLEZ LES JAPONAAAAAAAAAAAAAAISES ! GO NIPPON ! #nadeshiko
positive	2	177180	Les Nike de Marty McFly bientôt en vente ! ~http  #BTTF #RetourVersLeFutur
neutral	2	3618	Ptite musique pour se motiver ce soir ! ~http  : Les Cowboys Fringants - Joyeux calvaire ! #Latounedusoir
positive	2	24255	Je crois que je connais par coeur la tribute d'edge de 3DD. ♥
negative	2	46598	Merde; Ubi n'a vraiment honte de rien. ~http  Bientôt "apprends a taper tes meilleurs pipes avec le docteur Kawashima."
negative	2	50364	Un cardiologue qui n'a pas de coeur; une justice qui n'est pas juste et deux jeunes anges qui n'ont plus de vies... #Kaylem
negative	2	45346	putain dire ke dans 4 jour je me tape belle maman
neutral	2	33673	elle bosse elle bosse...
neutral	2	8643	Pourquoi a lafayette femme les vendeuse sont elle bonme?
